"","SR","District","AreaCode","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90"
"170","Magway","Thayet","AREA # 080304","Kamma","MMR009015","Kamma","Kamma",12,8,3,2,1,0,0,2,4,4,1,3,3,4,1,3,2,2,1,1,3,1,1,2,1,1,0,1,3,1,2,5,1,4,0,3,1,1,1,0,1,1,2,3,0,2,1,5,2,3,4,5,2,0,3,2,5,4,3,5,2,1,4,2,1,3,2,6,2,1,4,2,5,3,1,4,3,4,6,2,6,5,4,6,3,8,3,3,2,2,11
"171","Magway","Thayet","AREA # 080305","Aunglan","MMR009016","Aunglan","Aunglan",22,4,9,3,2,7,2,5,7,7,7,14,10,10,6,8,7,4,10,6,10,5,4,3,6,5,3,3,4,2,4,5,6,9,3,5,3,6,7,4,7,5,5,5,6,8,5,10,8,4,9,2,6,6,6,8,9,4,3,6,8,8,5,6,8,8,4,10,7,5,12,16,6,7,5,16,14,8,19,5,8,6,11,12,3,7,2,5,5,2,9
"172","Magway","Thayet","AREA # 080306","Sinpaungwe`","MMR009017","Sinbaungwe","Sinpaungwe`",7,4,2,2,1,6,0,8,4,7,6,8,4,7,5,0,2,5,4,2,4,2,3,3,2,1,2,3,3,3,3,2,1,4,1,4,2,1,3,0,8,3,4,1,3,3,2,2,1,3,4,2,2,2,2,2,3,2,3,2,1,3,4,5,8,4,5,6,5,1,4,1,3,2,2,7,4,4,3,2,9,3,2,8,5,4,4,2,1,2,6
"173","Magway","Pakokku","AREA # 080401","Pakokku","MMR009018","Pakokku","Pakokku",9,6,4,5,4,4,7,7,9,14,8,5,9,7,11,7,9,8,8,6,5,4,3,2,7,5,3,9,5,4,8,5,4,2,3,9,4,7,4,3,4,6,9,6,3,10,8,5,8,4,9,5,5,5,8,8,5,5,3,12,13,3,11,7,4,4,7,10,8,4,14,2,12,9,5,9,7,4,10,7,11,0,10,5,8,6,3,2,2,4,8
"174","Magway","Pakokku","AREA # 080402","Yesagyo","MMR009019","Yesagyo","Yesagyo",20,10,10,9,5,6,3,8,4,11,8,2,10,5,5,7,2,8,6,4,3,6,1,2,5,1,3,3,5,5,7,6,3,4,2,11,5,6,5,5,6,7,7,3,5,6,0,5,4,3,6,2,2,4,1,5,1,4,6,4,6,7,4,11,3,2,5,1,6,2,3,7,3,7,6,4,5,6,7,2,3,3,1,3,2,2,2,6,3,1,5
"175","Magway","Pakokku","AREA # 080403","Myaing","MMR009020","Myaing","Myaing",7,4,2,6,4,4,10,12,4,9,13,6,10,10,8,5,8,8,7,7,7,4,4,11,7,10,2,2,9,4,8,1,4,3,2,10,4,4,7,2,14,3,5,4,3,15,3,3,4,0,7,1,0,6,5,4,0,1,7,1,9,5,3,9,10,5,5,6,5,4,9,8,3,6,6,14,2,3,3,7,12,7,5,7,6,2,3,2,2,0,6
"176","Magway","Pakokku","AREA # 080404","Pauk","MMR009021","Pauk","Pauk",12,7,8,9,13,8,12,9,9,13,6,15,9,8,7,7,4,5,5,7,9,4,0,5,7,6,5,2,8,4,7,4,6,9,13,12,1,6,6,5,7,1,4,5,5,7,5,3,6,7,8,5,2,6,4,13,4,6,5,6,7,7,4,7,4,9,6,10,9,12,10,5,13,6,3,12,5,4,10,4,12,5,4,2,3,6,5,6,1,2,7
"177","Magway","Pakokku","AREA # 080405","Seikphyu","MMR009022","Seikphyu","Seikphyu",15,5,7,12,6,8,4,7,1,3,8,3,5,3,1,1,6,1,3,3,3,4,1,2,2,1,3,1,1,3,3,2,3,3,1,0,1,1,2,4,2,0,3,2,3,2,2,0,2,1,1,2,3,1,2,1,1,1,2,1,1,2,2,2,1,5,1,2,3,2,2,2,1,2,5,5,1,1,3,3,5,1,4,1,2,2,2,1,1,0,4
"178","Magway","Gangaw","AREA # 080501","Gangaw","MMR009023","Gangaw","Gangaw",6,3,5,3,3,3,1,4,7,3,4,8,0,0,9,6,3,5,9,4,6,2,4,4,1,3,6,3,2,1,9,4,4,3,4,4,3,3,5,1,8,2,3,3,3,3,2,4,1,6,15,5,5,3,5,7,4,6,3,6,8,4,2,2,4,2,4,4,4,4,4,2,4,4,8,3,4,1,6,4,6,2,2,6,2,2,3,4,1,1,6
"179","Magway","Gangaw","AREA # 080502","Htilin","MMR009024","Tilin","Htilin",3,0,1,0,1,3,0,2,1,3,1,3,5,3,0,3,2,2,1,3,1,1,1,2,1,0,2,3,3,0,1,2,2,0,2,1,1,0,2,2,5,0,4,0,0,3,6,0,4,0,1,1,1,1,2,3,0,2,1,4,4,0,0,1,1,2,2,2,0,0,0,2,0,2,3,1,2,3,1,2,2,1,4,0,4,5,3,4,1,1,1
"180","Magway","Gangaw","AREA # 080503","Saw","MMR009025","Saw","Saw",8,1,1,0,2,0,1,0,3,2,3,1,1,1,2,1,0,2,1,1,1,0,4,0,0,0,0,2,0,0,1,0,1,0,1,0,1,2,1,2,3,1,0,0,1,0,1,2,0,1,1,0,0,1,4,4,6,0,1,1,3,0,2,1,2,0,0,1,2,1,1,0,3,1,3,0,2,2,1,1,3,1,3,1,1,0,1,0,1,0,2
"181","Magway","Gangaw","AREA # 080551","Kyaukhtu(ST)","MMR009025","Saw","Kyaukhtu(ST)",4,1,1,0,0,0,1,2,2,3,4,2,1,2,2,1,0,3,0,2,2,0,1,0,1,2,3,3,1,2,0,1,2,1,1,3,1,2,0,2,2,1,1,1,0,2,1,1,0,0,2,0,1,1,2,2,3,0,0,0,2,0,1,2,3,3,0,0,1,0,0,0,0,2,2,3,0,0,4,1,3,0,2,0,0,2,0,1,2,1,5
"182","Mandalay","Mandalay","AREA # 090101","Aungmyetharzan","MMR010001","Aungmyaythazan","Aungmyetharzan",7,8,6,0,5,2,3,5,3,3,9,3,8,13,4,6,4,3,1,9,10,2,2,4,3,0,6,3,8,7,2,3,5,5,2,5,3,6,7,0,4,1,2,2,4,2,3,3,4,2,12,1,1,6,4,4,2,1,3,1,4,1,1,4,2,3,1,1,3,2,1,2,2,2,1,7,5,1,1,2,3,2,1,6,3,6,0,1,0,1,9
"183","Mandalay","Mandalay","AREA # 090102","Chanayeharzan","MMR010002","Chanayethazan","Chanayeharzan",6,1,1,0,3,1,2,5,0,4,4,1,0,6,4,4,4,6,3,4,4,1,3,2,1,0,5,2,4,4,7,1,0,3,3,0,3,3,3,1,4,1,1,0,3,1,2,3,1,2,4,1,4,3,6,1,5,1,0,1,3,0,1,1,1,2,0,1,0,2,6,4,2,0,0,1,1,1,1,0,4,0,1,1,1,0,1,1,1,0,5
"184","Mandalay","Mandalay","AREA # 090103","Mahaaungmye","MMR010003","Mahaaungmyay","Mahaaungmye",4,1,0,0,2,1,2,6,3,8,4,4,5,6,6,7,1,1,8,4,5,5,5,5,1,3,4,0,3,3,1,2,0,3,5,2,1,2,5,2,7,4,8,1,2,3,0,5,2,1,4,3,1,0,2,6,1,3,2,0,4,0,1,2,0,2,1,1,4,1,1,0,0,3,2,3,3,0,0,1,2,0,3,0,0,0,0,1,0,0,6
"185","Mandalay","Mandalay","AREA # 090104","Chanmyatharzi","MMR010004","Chanmyathazi","Chanmyatharzi",11,5,9,10,9,2,9,1,6,6,7,4,2,7,8,3,7,4,2,5,3,5,3,2,2,4,3,3,5,1,3,3,3,1,3,9,3,1,5,2,6,3,1,2,1,2,3,5,2,2,6,1,2,2,2,2,1,4,1,1,4,0,1,2,4,3,1,0,1,1,5,1,2,2,3,3,1,0,3,0,3,1,1,1,1,3,1,1,0,1,7
"186","Mandalay","Mandalay","AREA # 090105","Pyigyidagun","MMR010005","Pyigyitagon","Pyigyidagun",7,3,0,0,3,0,5,6,4,7,4,2,7,11,13,8,10,2,8,4,3,4,0,1,3,2,1,4,2,3,4,2,4,5,3,0,4,5,2,2,3,1,1,3,0,5,5,0,0,0,1,1,1,1,0,0,2,0,2,1,1,0,3,3,1,3,1,4,3,1,0,1,1,1,2,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,1
"187","Mandalay","Mandalay","AREA # 090106","Amarapura","MMR010006","Amarapura","Amarapura",15,9,4,2,5,8,8,6,9,9,6,4,6,3,4,6,4,1,10,3,4,0,2,2,2,4,3,6,1,1,3,0,5,4,1,6,0,3,4,3,7,1,4,3,1,5,6,2,1,2,2,2,3,0,3,6,1,5,0,4,4,1,1,3,5,4,1,1,1,1,3,1,2,2,2,3,0,1,1,0,1,1,1,1,2,2,0,0,1,2,4
"188","Mandalay","Mandalay","AREA # 090107","Patheingyi","MMR010007","Patheingyi","Patheingyi",20,10,7,7,2,10,6,6,2,4,4,10,12,11,9,3,7,5,4,1,6,2,1,3,3,4,6,4,2,2,12,5,2,1,2,4,3,4,0,0,6,3,1,0,0,4,2,4,2,1,4,1,4,1,3,0,2,3,4,4,3,1,2,0,2,5,1,0,0,0,4,0,0,1,0,4,1,4,3,1,0,1,1,1,1,0,2,1,1,1,5
"189","Mandalay","Pyin Oo Lwin","AREA # 090201","Pyin Oo Lwin","MMR010008","Pyinoolwin","Pyin Oo Lwin",7,3,4,4,4,2,3,4,4,7,7,9,10,3,4,4,10,2,4,6,3,3,3,1,6,4,6,6,2,3,7,3,2,1,1,2,3,2,4,4,2,3,1,2,5,4,3,1,4,3,5,1,3,2,1,5,1,1,0,3,5,3,0,2,2,1,1,1,2,0,0,1,2,2,0,2,2,1,3,1,1,1,1,4,1,0,1,0,1,1,2
"190","Mandalay","Pyin Oo Lwin","AREA # 090202","Madaya","MMR010009","Madaya","Madaya",6,8,2,1,8,6,10,8,7,9,6,4,5,10,10,10,4,8,6,0,6,5,9,9,4,3,2,1,1,0,1,4,7,1,6,6,4,0,4,1,5,3,2,2,3,7,4,1,2,3,4,3,4,1,1,6,1,3,3,1,7,2,0,2,1,4,1,1,1,1,3,2,3,1,3,5,2,4,5,1,4,2,1,4,1,8,3,2,2,1,3
"191","Mandalay","Pyin Oo Lwin","AREA # 090203","Sinku","MMR010010","Singu","Sinku",58,27,9,11,10,7,4,5,1,5,5,6,9,9,3,7,4,2,5,5,2,8,6,4,0,0,0,7,2,4,2,2,2,4,1,2,3,4,2,1,1,1,0,0,1,3,1,0,1,0,1,3,2,0,0,1,4,0,4,1,5,2,1,3,1,4,0,3,2,2,2,1,1,5,3,4,2,4,1,1,3,0,2,2,2,2,3,3,0,1,5
"192","Mandalay","Pyin Oo Lwin","AREA # 090204","Mogok","MMR010011","Mogoke","Mogok",1,0,2,1,2,0,3,1,3,6,4,4,7,7,4,7,3,5,2,1,7,4,2,6,6,3,5,4,1,4,4,4,2,4,7,2,4,3,2,0,7,0,5,2,2,4,3,1,2,3,1,1,2,1,2,1,0,2,0,3,3,2,3,1,3,4,0,3,3,2,2,5,1,1,2,4,1,2,0,1,1,1,3,0,0,2,0,1,1,1,3
"193","Mandalay","Pyin Oo Lwin","AREA # 090205","Thabeikkyin","MMR010012","Thabeikkyin","Thabeikkyin",7,1,1,1,3,0,1,4,2,4,12,1,6,7,3,2,3,3,2,3,2,1,3,0,1,0,2,0,1,1,1,1,1,0,1,2,1,0,1,1,0,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"194","Mandalay","Pyin Oo Lwin","AREA # 090251","Tagaung","MMR010012","Thabeikkyin","Tagaung",0,0,0,0,0,0,1,2,0,2,1,2,1,0,1,1,1,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"195","Mandalay","Kyaukse","AREA # 090301","Kyaukse","MMR010013","Kyaukse","Kyaukse",7,2,2,2,8,4,10,3,8,6,5,5,4,4,8,9,5,4,7,2,8,2,4,4,1,3,4,1,1,3,4,1,0,4,2,8,3,0,3,3,2,3,0,2,0,7,3,3,2,4,4,0,1,3,0,3,1,1,0,2,1,3,2,2,1,2,2,0,2,0,0,0,4,1,2,1,0,0,0,3,4,0,1,3,1,0,2,0,0,2,3
"196","Mandalay","Kyaukse","AREA # 090302","Singaing","MMR010014","Sintgaing","Singaing",8,1,2,2,0,0,2,6,4,5,8,6,2,4,2,3,2,3,2,1,3,4,3,1,2,2,1,1,2,0,3,0,1,1,1,4,3,2,3,1,2,0,1,0,1,3,2,3,2,1,2,0,1,0,1,3,1,0,2,0,4,1,1,0,0,1,2,1,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,1,0,1,0,2
"197","Mandalay","Kyaukse","AREA # 090303","Myitthar","MMR010015","Myittha","Myitthar",17,6,5,2,1,5,4,4,1,6,5,5,7,4,5,6,2,2,6,5,3,4,2,3,0,0,2,5,3,4,5,0,3,3,4,3,7,0,1,2,2,1,4,0,1,7,0,1,3,2,5,0,4,1,3,2,0,2,2,2,5,0,5,0,2,2,2,0,1,1,2,2,3,0,1,6,1,2,0,1,9,3,1,1,1,3,0,1,1,0,11
"198","Mandalay","Kyaukse","AREA # 090304","Tada U","MMR010016","Tada-U","Tada U",1,2,2,1,0,0,3,3,3,5,2,3,5,3,5,3,4,2,2,2,1,3,1,0,0,2,2,2,0,1,2,1,2,2,2,1,2,0,4,0,3,0,2,0,5,0,1,3,2,1,3,1,3,0,1,4,0,0,1,1,2,2,2,1,0,3,1,3,3,2,1,0,3,2,0,6,0,2,1,2,5,2,0,2,0,2,1,1,1,0,1
"199","Mandalay","Myingyan","AREA # 090401","Myingyan","MMR010017","Myingyan","Myingyan",36,17,10,8,7,5,7,10,10,14,8,9,9,9,10,14,7,8,7,1,7,7,2,6,7,7,6,4,5,7,8,4,5,7,4,9,4,11,7,9,12,10,3,4,9,10,5,1,6,4,5,4,7,5,6,8,3,6,6,3,5,3,8,6,9,9,6,11,3,6,11,1,5,1,5,13,7,2,10,7,13,5,4,7,5,8,5,3,2,1,10
"200","Mandalay","Myingyan","AREA # 090402","Taungtha","MMR010018","Taungtha","Taungtha",31,13,8,8,6,4,10,16,9,5,2,9,11,4,0,5,4,2,7,4,6,5,4,3,2,7,3,3,2,2,4,4,2,4,4,7,2,2,1,3,9,0,11,2,1,2,4,1,7,1,5,2,4,0,0,6,4,6,2,2,2,2,2,5,2,10,3,8,2,5,8,4,5,5,2,12,2,5,7,2,10,4,3,6,5,4,4,4,2,0,10
"201","Mandalay","Myingyan","AREA # 090403","Natogyi","MMR010019","Natogyi","Natogyi",1,2,5,0,3,1,7,5,1,4,9,2,10,5,5,6,3,5,1,5,8,3,2,4,4,5,2,2,5,1,7,5,2,3,3,2,2,2,1,3,5,0,2,4,4,7,4,4,5,2,5,4,7,7,2,7,4,7,2,3,7,0,3,9,8,10,2,4,5,4,10,2,5,6,3,7,2,3,3,4,9,3,4,4,3,5,3,3,2,2,9
"202","Mandalay","Nyaung U","AREA # 090404","Kyaukpadaung","MMR010020","Kyaukpadaung","Kyaukpadaung",8,1,5,2,3,2,4,6,11,7,11,9,3,8,8,12,5,8,3,2,11,4,2,1,2,3,6,3,1,5,3,4,7,3,0,2,1,3,1,2,11,2,4,2,4,6,4,3,2,1,5,1,0,1,0,2,1,3,2,1,6,3,4,1,0,3,0,3,2,2,1,2,0,0,3,5,3,1,3,1,5,3,0,2,0,5,0,1,1,0,4
"203","Mandalay","Myingyan","AREA # 090405","Ngazun","MMR010021","Ngazun","Ngazun",6,1,1,4,1,3,1,3,3,2,5,5,3,4,3,2,2,5,4,3,5,0,2,1,1,0,1,1,0,2,4,4,0,3,2,3,2,0,3,4,5,0,3,1,1,1,0,1,3,0,2,3,2,3,0,1,1,0,2,1,5,1,4,2,0,3,1,1,3,0,4,1,0,3,2,12,1,5,3,3,3,1,2,0,3,3,1,4,1,2,6
"204","Mandalay","Nyaung U","AREA # 090501","Nyaung U","MMR010022","Nyaung-U","Nyaung U",6,2,1,1,3,6,4,0,6,4,4,11,9,12,7,7,5,5,8,4,3,7,3,7,0,3,1,2,1,7,3,3,6,2,3,9,3,5,3,2,4,2,1,3,1,4,2,3,4,3,6,1,3,3,2,3,3,2,3,4,5,2,1,6,2,0,2,3,4,0,4,1,1,3,2,6,2,4,0,3,6,6,6,2,1,4,2,1,1,0,4
"205","Mandalay","Nyaung U","AREA # 090551","Ngathayauk","MMR010022","Nyaung-U","Ngat",8,2,2,2,6,3,4,7,3,10,8,4,3,2,3,4,3,5,2,2,0,2,2,1,0,2,2,4,2,4,7,0,3,0,2,2,2,2,1,7,1,2,5,3,0,2,2,3,2,4,0,1,2,2,0,3,2,1,1,3,1,1,2,4,1,2,0,1,3,1,1,2,1,3,1,0,2,2,0,1,1,2,2,3,0,0,0,0,1,1,1
"206","Mandalay","Yame`thin","AREA # 090601","Yame`thin","MMR010023","Yamethin","Yame`thin",38,35,25,29,19,19,10,8,14,13,9,13,8,9,5,8,5,2,8,4,12,2,4,4,5,5,5,5,3,3,6,7,5,4,4,7,3,6,3,4,6,2,4,3,3,11,1,5,6,4,7,4,4,2,3,8,1,4,3,5,8,3,1,7,3,11,4,5,5,4,8,3,6,6,9,16,5,6,6,4,9,3,7,8,6,7,4,5,4,2,14
"207","Mandalay","Yame`thin","AREA # 090602","Pyawbwe","MMR010024","Pyawbwe","Pyawbwe",130,69,28,21,16,13,10,7,9,11,8,11,5,4,6,3,5,6,5,4,10,2,3,5,3,8,5,5,7,4,5,1,2,2,5,8,1,1,2,3,10,2,4,1,0,5,2,1,2,2,7,3,4,0,1,10,2,2,3,4,8,1,3,4,4,4,4,2,5,4,10,0,5,8,1,8,6,4,1,4,11,7,1,3,2,9,5,3,1,2,4
"208","Mandalay","Meiktila","AREA # 090701","Meiktila","MMR010028","Meiktila","Meiktila",14,13,11,8,5,2,2,7,4,9,9,9,9,10,10,11,5,5,7,4,9,2,4,4,4,4,4,6,5,1,4,4,6,3,1,4,3,5,2,4,10,1,8,4,5,5,4,7,7,1,6,1,3,2,4,4,2,3,4,2,10,5,0,6,3,8,1,2,3,3,6,4,5,4,2,9,0,7,10,1,6,2,4,6,6,4,2,0,3,1,7
"209","Mandalay","Meiktila","AREA # 090702","Mahlaing","MMR010029","Mahlaing","MahlYaing",39,12,3,1,2,4,4,8,2,4,3,4,6,8,5,2,3,0,5,3,0,3,2,0,1,3,0,1,1,2,2,4,8,3,1,4,2,3,3,3,1,0,1,7,1,5,0,0,1,1,7,1,0,0,0,4,3,6,3,0,0,2,4,5,4,5,3,4,1,0,1,1,1,6,2,6,5,3,2,3,7,3,4,3,2,7,1,3,3,1,5
"210","Mandalay","Meiktila","AREA # 090703","Thazi","MMR010030","Thazi","Thazi",24,12,8,5,0,6,2,9,2,6,10,4,10,11,7,1,3,3,7,4,6,2,5,1,2,7,6,1,4,1,2,1,2,4,4,4,1,3,5,0,6,1,3,0,7,5,2,1,6,0,5,1,0,1,1,2,2,1,1,1,2,0,2,5,3,1,1,4,2,2,2,4,3,3,3,5,1,6,2,3,3,3,2,5,1,5,0,2,1,0,7
"211","Mandalay","Meiktila","AREA # 090704","Wundwin","MMR010031","Wundwin","Wundwin",23,4,2,1,3,4,4,7,7,8,4,8,7,10,2,5,0,9,3,4,4,2,3,6,3,3,4,4,1,2,4,3,3,6,3,7,3,4,7,4,10,3,4,4,0,3,3,3,5,4,5,2,3,4,1,7,1,2,6,5,5,7,6,3,1,7,2,4,1,2,5,1,5,4,6,7,3,4,6,5,6,5,3,2,1,2,3,1,2,3,3
"212","Mon","Mawlamyine","AREA # 100101","Mawlamyine","MMR011001","Mawlamyine","Mawlamyine",6,3,0,2,6,4,9,6,8,8,9,9,4,6,7,10,5,6,2,3,5,6,5,4,2,6,7,4,5,5,7,8,6,14,6,6,5,5,6,4,6,6,7,8,5,8,2,4,6,2,12,3,6,4,7,7,5,2,6,3,7,3,3,7,4,6,4,4,5,3,2,1,2,6,3,5,6,1,2,3,9,1,7,2,5,3,6,5,2,3,13
"213","Mon","Mawlamyine","AREA # 100102","Kyaikemaraw","MMR011002","Kyaikmaraw","Kyaikemaraw",12,9,6,7,9,6,4,7,8,6,12,5,7,9,10,10,5,7,2,6,12,4,10,7,4,6,4,1,10,6,8,5,0,6,6,9,11,7,9,2,11,2,4,9,6,8,7,5,7,5,11,6,4,3,4,8,4,2,3,5,11,4,4,3,5,5,2,6,2,3,9,3,5,3,3,14,4,1,11,2,9,3,4,2,4,10,3,4,4,2,14
"214","Mon","Mawlamyine","AREA # 100103","Chaungzon","MMR011003","Chaungzon","Chaungzon",5,4,0,2,3,1,4,3,5,3,3,2,1,2,2,5,4,4,5,2,5,3,2,4,1,5,2,3,2,0,7,4,2,6,4,3,6,2,4,4,8,0,4,0,1,2,2,3,4,4,6,1,4,5,3,3,6,1,2,3,6,3,3,1,3,6,8,8,2,1,3,2,3,3,4,5,3,6,5,1,3,1,5,11,2,6,2,3,3,1,19
"215","Mon","Mawlamyine","AREA # 100104","Thanbyuzayat","MMR011004","Thanbyuzayat","Thanbyuzayat",4,0,2,2,4,1,10,4,3,8,6,6,7,10,10,10,10,5,8,4,8,5,6,4,2,6,2,1,3,1,9,1,5,8,2,4,7,2,5,2,6,3,6,6,0,8,5,1,5,6,3,1,3,5,9,5,5,4,2,4,3,2,4,5,3,3,1,5,5,1,4,3,8,6,6,7,4,3,8,1,3,3,2,3,7,6,4,4,1,0,21
"216","Mon","Mawlamyine","AREA # 100105","Mudon","MMR011005","Mudon","Mudon",12,5,6,4,2,2,4,7,7,8,5,11,4,8,10,7,7,3,3,2,9,6,5,2,7,7,2,7,4,4,6,3,5,5,3,6,3,7,5,6,8,6,9,5,5,4,4,2,6,1,8,5,6,3,0,9,2,6,3,1,3,5,1,6,3,1,6,0,3,1,4,2,1,4,3,7,4,2,6,4,1,2,5,5,3,5,1,3,2,1,14
"217","Mon","Mawlamyine","AREA # 100106","Ye","MMR011006","Ye","Ye",4,1,3,2,1,0,3,3,5,3,5,6,9,7,7,5,4,5,5,3,9,2,3,6,2,9,2,4,4,4,6,0,5,3,3,3,2,0,2,1,7,2,8,2,0,3,2,3,5,4,5,1,4,5,5,1,4,6,3,3,6,3,4,1,3,5,0,5,2,1,7,2,1,4,2,3,2,1,3,1,3,4,3,4,6,1,6,2,4,1,5
"218","Mon","Mawlamyine","AREA # 100152","Khawzar","MMR011006","Ye","Khawzar",0,0,1,0,0,0,0,1,2,0,2,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1
"219","Mon","Mawlamyine","AREA # 100151","Lamine","MMR011006","Ye","Lamine",4,2,0,3,2,2,0,2,3,2,3,1,3,2,3,2,3,4,4,5,0,2,2,3,4,3,3,1,4,2,2,0,2,3,1,2,0,2,3,2,5,2,4,5,1,4,0,0,1,1,4,0,1,0,1,1,4,5,2,1,1,1,3,5,2,2,2,4,1,0,4,1,3,1,0,1,2,2,4,5,5,2,1,2,1,4,3,3,0,0,8
"220","Mon","Thaton","AREA # 100201","Thaton","MMR011007","Thaton","Thaton",34,22,5,6,5,4,5,10,6,9,11,12,7,7,10,10,9,10,8,9,11,6,6,4,4,5,3,4,4,5,7,6,4,4,5,6,7,5,3,4,9,4,4,6,3,10,5,1,6,0,3,3,4,3,4,6,6,2,5,5,13,2,1,4,6,8,4,4,3,1,10,2,2,9,7,9,3,4,4,1,8,3,4,4,8,6,4,3,7,0,16
"221","Mon","Thaton","AREA # 100202","Paung","MMR011008","Paung","Paung",9,1,3,4,4,11,3,5,9,9,6,10,6,9,9,5,13,13,6,7,19,7,8,4,5,6,5,11,2,3,4,5,6,6,9,17,8,3,4,7,8,7,4,4,4,9,2,9,4,2,8,4,3,7,2,6,3,3,6,5,9,1,4,1,7,3,2,3,5,4,7,2,7,4,5,9,5,3,11,2,9,5,3,6,5,5,5,2,2,4,18
"222","Mon","Thaton","AREA # 100203","Kyaikto","MMR011009","Kyaikto","Kyaikto",13,14,5,5,10,7,12,8,11,5,6,9,6,7,7,10,8,6,9,1,6,8,2,3,3,6,7,7,2,2,4,5,1,5,7,5,4,3,1,1,7,1,5,3,6,5,4,2,3,4,6,7,4,4,4,8,4,3,2,2,10,1,6,4,6,7,5,2,2,1,6,2,2,2,0,10,4,3,3,4,7,1,1,1,3,4,4,5,1,1,4
"223","Mon","Thaton","AREA # 100204","Bilin","MMR011010","Bilin","Bilin",59,45,16,27,30,24,26,24,13,8,17,10,18,10,7,4,8,12,6,5,5,3,4,8,7,12,6,8,11,2,13,4,5,8,9,14,2,3,6,2,14,4,6,10,5,8,8,8,10,8,14,3,5,7,5,4,4,6,6,6,11,4,1,9,8,10,5,7,5,1,12,4,4,8,5,14,6,4,7,1,7,3,5,1,8,4,3,1,1,4,9
"224","Rakhine","Sittway","AREA # 110101","Sittway","MMR012001","Sittwe","Sittway",10,7,7,5,7,3,5,3,0,5,5,3,8,6,5,5,7,3,2,0,5,1,2,5,2,6,3,0,1,1,2,2,5,1,4,3,2,3,0,4,7,2,3,2,4,6,2,5,5,0,3,2,5,2,4,5,2,2,1,1,4,2,3,3,3,2,2,1,2,2,5,0,1,0,5,0,2,1,2,0,4,0,2,0,3,4,1,0,0,1,5
"225","Rakhine","Sittway","AREA # 110102","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun",6,5,2,3,6,1,7,2,2,5,3,2,8,8,2,4,4,7,4,5,5,5,7,1,3,5,3,5,3,3,4,1,4,1,0,2,2,5,2,2,1,2,1,1,1,6,1,1,0,2,4,1,3,6,1,4,1,2,3,0,2,1,1,0,5,3,2,2,0,1,5,1,4,3,1,5,4,1,1,1,3,0,3,4,1,3,0,2,2,0,3
"226","Rakhine","Myauk U","AREA # 110201","Myauk U","MMR012003","Mrauk-U","Myauk U",73,17,12,4,5,13,10,5,7,11,8,4,16,9,7,8,3,7,7,5,11,7,7,9,3,11,7,7,4,5,7,4,6,9,6,10,2,4,1,4,5,4,4,5,2,9,6,6,4,4,4,5,10,2,1,8,4,2,6,3,7,6,7,5,4,11,14,8,4,10,12,2,6,11,4,20,13,5,10,6,19,11,13,11,8,13,6,3,8,1,22
"227","Rakhine","Myauk U","AREA # 110202","Kyauktaw","MMR012004","Kyauktaw","Kyauktaw",29,11,4,6,4,2,7,6,7,9,9,6,6,8,7,7,5,4,5,5,1,5,6,9,4,7,3,5,6,0,5,3,9,5,3,5,3,6,2,1,9,3,8,5,5,8,3,4,1,5,3,3,3,5,2,7,3,3,4,1,4,1,9,5,7,5,9,6,8,2,13,5,7,5,4,11,7,9,13,6,20,5,6,10,8,12,7,6,4,6,9
"228","Rakhine","Myauk U","AREA # 110203","Minbya","MMR012005","Minbya","Minbya",19,7,4,5,4,1,3,8,8,7,7,6,6,12,6,10,5,4,7,3,11,3,9,7,4,7,5,4,2,3,5,5,4,5,3,10,4,1,5,1,8,5,6,3,4,11,2,3,3,0,7,1,7,7,3,10,6,3,2,3,5,4,2,4,4,11,5,8,3,3,17,8,13,7,4,13,11,10,12,3,26,11,12,9,4,8,4,4,3,1,16
