"","country","year","admin1","admin2","vaccine_name","target_define","doses","target_number"
"286","GHA",2018,"Central","Abura-Asebu-Kwamankese","MCV1","SURVIVING_INFANT",4931,5926
"287","GHA",2018,"Central","Abura-Asebu-Kwamankese","YFV","SURVIVING_INFANT",4936,5926
"288","GHA",2018,"Central","Abura-Asebu-Kwamankese","DTP1","SURVIVING_INFANT",5251,5926
"289","GHA",2018,"Central","Abura-Asebu-Kwamankese","DTP3","SURVIVING_INFANT",5523,5926
"290","GHA",2018,"Central","Abura-Asebu-Kwamankese","BCG","LIVE_BIRTH",5695,6053
"291","GHA",2018,"Central","Agona East","YFV","SURVIVING_INFANT",4104,4929
"292","GHA",2018,"Central","Agona East","MCV1","SURVIVING_INFANT",4175,4929
"293","GHA",2018,"Central","Agona East","DTP3","SURVIVING_INFANT",4238,4929
"294","GHA",2018,"Central","Agona East","DTP1","SURVIVING_INFANT",4327,4929
"295","GHA",2018,"Central","Agona East","BCG","LIVE_BIRTH",4205,5029
"296","GHA",2018,"Central","Agona West","MCV1","SURVIVING_INFANT",6807,6236
"297","GHA",2018,"Central","Agona West","YFV","SURVIVING_INFANT",6991,6236
"298","GHA",2018,"Central","Agona West","DTP3","SURVIVING_INFANT",7094,6236
"299","GHA",2018,"Central","Agona West","DTP1","SURVIVING_INFANT",7366,6236
"300","GHA",2018,"Central","Agona West","BCG","LIVE_BIRTH",8721,6370
"301","GHA",2018,"Central","Ajumako-Enyan-Essiam","YFV","SURVIVING_INFANT",5944,6842
"302","GHA",2018,"Central","Ajumako-Enyan-Essiam","MCV1","SURVIVING_INFANT",6356,6842
"303","GHA",2018,"Central","Ajumako-Enyan-Essiam","DTP3","SURVIVING_INFANT",6944,6842
"304","GHA",2018,"Central","Ajumako-Enyan-Essiam","DTP1","SURVIVING_INFANT",7060,6842
"305","GHA",2018,"Central","Ajumako-Enyan-Essiam","BCG","LIVE_BIRTH",6004,6992
"306","GHA",2018,"Central","Asikuma-Odoben-Brakwa","MCV1","SURVIVING_INFANT",6229,6148
"307","GHA",2018,"Central","Asikuma-Odoben-Brakwa","YFV","SURVIVING_INFANT",6273,6148
"308","GHA",2018,"Central","Asikuma-Odoben-Brakwa","DTP3","SURVIVING_INFANT",6297,6148
"309","GHA",2018,"Central","Asikuma-Odoben-Brakwa","DTP1","SURVIVING_INFANT",6471,6148
"310","GHA",2018,"Central","Asikuma-Odoben-Brakwa","BCG","LIVE_BIRTH",6428,6280
"311","GHA",2018,"Central","Assin North","MCV1","SURVIVING_INFANT",5535,8419
"312","GHA",2018,"Central","Assin North","DTP3","SURVIVING_INFANT",5538,8419
"313","GHA",2018,"Central","Assin North","YFV","SURVIVING_INFANT",5572,8419
"314","GHA",2018,"Central","Assin North","DTP1","SURVIVING_INFANT",5814,8419
"315","GHA",2018,"Central","Assin North","BCG","LIVE_BIRTH",6578,8609
"316","GHA",2018,"Central","Assin South","YFV","SURVIVING_INFANT",4993,5777
"317","GHA",2018,"Central","Assin South","MCV1","SURVIVING_INFANT",5069,5777
"318","GHA",2018,"Central","Assin South","DTP3","SURVIVING_INFANT",5297,5777
"319","GHA",2018,"Central","Assin South","DTP1","SURVIVING_INFANT",5336,5777
"320","GHA",2018,"Central","Assin South","BCG","LIVE_BIRTH",4925,5899
"321","GHA",2018,"Central","Awutu-Senya","MCV1","SURVIVING_INFANT",5013,4964
"322","GHA",2018,"Central","Awutu-Senya","YFV","SURVIVING_INFANT",5042,4964
"323","GHA",2018,"Central","Awutu-Senya","DTP3","SURVIVING_INFANT",5522,4964
"324","GHA",2018,"Central","Awutu-Senya","DTP1","SURVIVING_INFANT",5651,4964
"325","GHA",2018,"Central","Awutu-Senya","BCG","LIVE_BIRTH",5860,5065
"326","GHA",2018,"Central","Awutu-Senya East","DTP1","SURVIVING_INFANT",8544,5980
"327","GHA",2018,"Central","Awutu-Senya East","DTP3","SURVIVING_INFANT",9133,5980
"328","GHA",2018,"Central","Awutu-Senya East","YFV","SURVIVING_INFANT",9431,5980
"329","GHA",2018,"Central","Awutu-Senya East","MCV1","SURVIVING_INFANT",9772,5980
"330","GHA",2018,"Central","Awutu-Senya East","BCG","LIVE_BIRTH",7342,6108
"331","GHA",2018,"Central","Cape Coast","MCV1","SURVIVING_INFANT",6341,8174
"332","GHA",2018,"Central","Cape Coast","YFV","SURVIVING_INFANT",6372,8174
"333","GHA",2018,"Central","Cape Coast","DTP3","SURVIVING_INFANT",6409,8174
"334","GHA",2018,"Central","Cape Coast","DTP1","SURVIVING_INFANT",6996,8174
"335","GHA",2018,"Central","Cape Coast","BCG","LIVE_BIRTH",8982,8357
"336","GHA",2018,"Central","Efutu","MCV1","SURVIVING_INFANT",3813,4150
"337","GHA",2018,"Central","Efutu","YFV","SURVIVING_INFANT",3861,4150
"338","GHA",2018,"Central","Efutu","DTP3","SURVIVING_INFANT",3975,4150
"339","GHA",2018,"Central","Efutu","DTP1","SURVIVING_INFANT",4570,4150
"340","GHA",2018,"Central","Efutu","BCG","LIVE_BIRTH",6583,4231
"341","GHA",2018,"Central","Ekumfi","YFV","SURVIVING_INFANT",2903,3352
"342","GHA",2018,"Central","Ekumfi","MCV1","SURVIVING_INFANT",3049,3352
"343","GHA",2018,"Central","Ekumfi","DTP3","SURVIVING_INFANT",3120,3352
"344","GHA",2018,"Central","Ekumfi","DTP1","SURVIVING_INFANT",3199,3352
"345","GHA",2018,"Central","Ekumfi","BCG","LIVE_BIRTH",2989,3412
"346","GHA",2018,"Central","Gomoa East","YFV","SURVIVING_INFANT",7263,10553
"347","GHA",2018,"Central","Gomoa East","DTP1","SURVIVING_INFANT",7993,10553
"348","GHA",2018,"Central","Gomoa East","MCV1","SURVIVING_INFANT",8416,10553
"349","GHA",2018,"Central","Gomoa East","DTP3","SURVIVING_INFANT",8445,10553
"350","GHA",2018,"Central","Gomoa East","BCG","LIVE_BIRTH",7969,10798
"351","GHA",2018,"Central","Gomoa West","YFV","SURVIVING_INFANT",6820,7094
"352","GHA",2018,"Central","Gomoa West","MCV1","SURVIVING_INFANT",6831,7094
"353","GHA",2018,"Central","Gomoa West","DTP1","SURVIVING_INFANT",6946,7094
"354","GHA",2018,"Central","Gomoa West","DTP3","SURVIVING_INFANT",7044,7094
"355","GHA",2018,"Central","Gomoa West","BCG","LIVE_BIRTH",6743,7250
"356","GHA",2018,"Central","Komenda-Edina-Eguafo-Abirem","YFV","SURVIVING_INFANT",5802,7134
"357","GHA",2018,"Central","Komenda-Edina-Eguafo-Abirem","MCV1","SURVIVING_INFANT",6122,7134
"358","GHA",2018,"Central","Komenda-Edina-Eguafo-Abirem","DTP1","SURVIVING_INFANT",6215,7134
"359","GHA",2018,"Central","Komenda-Edina-Eguafo-Abirem","DTP3","SURVIVING_INFANT",6465,7134
"360","GHA",2018,"Central","Komenda-Edina-Eguafo-Abirem","BCG","LIVE_BIRTH",6021,7292
"361","GHA",2018,"Central","Mfantsiman","MCV1","SURVIVING_INFANT",6218,7163
"362","GHA",2018,"Central","Mfantsiman","YFV","SURVIVING_INFANT",6494,7163
"363","GHA",2018,"Central","Mfantsiman","DTP3","SURVIVING_INFANT",6700,7163
"364","GHA",2018,"Central","Mfantsiman","DTP1","SURVIVING_INFANT",6852,7163
"365","GHA",2018,"Central","Mfantsiman","BCG","LIVE_BIRTH",8469,7321
"366","GHA",2018,"Central","Twifo-Ati-Mokwa","DTP3","SURVIVING_INFANT",4003,3846
"367","GHA",2018,"Central","Twifo-Ati-Mokwa","DTP1","SURVIVING_INFANT",4120,3846
"368","GHA",2018,"Central","Twifo-Ati-Mokwa","MCV1","SURVIVING_INFANT",4165,3846
"369","GHA",2018,"Central","Twifo-Ati-Mokwa","YFV","SURVIVING_INFANT",4229,3846
"370","GHA",2018,"Central","Twifo-Ati-Mokwa","BCG","LIVE_BIRTH",5064,3919
"371","GHA",2018,"Central","TwifoHemang Lower Denkyira","DTP1","SURVIVING_INFANT",2985,3541
"372","GHA",2018,"Central","TwifoHemang Lower Denkyira","YFV","SURVIVING_INFANT",3108,3541
"373","GHA",2018,"Central","TwifoHemang Lower Denkyira","DTP3","SURVIVING_INFANT",3109,3541
"374","GHA",2018,"Central","TwifoHemang Lower Denkyira","MCV1","SURVIVING_INFANT",3145,3541
"375","GHA",2018,"Central","TwifoHemang Lower Denkyira","BCG","LIVE_BIRTH",2823,3606
"376","GHA",2018,"Central","Upper Denkyira East","DTP3","SURVIVING_INFANT",4262,4354
"377","GHA",2018,"Central","Upper Denkyira East","DTP1","SURVIVING_INFANT",4307,4354
"378","GHA",2018,"Central","Upper Denkyira East","MCV1","SURVIVING_INFANT",4508,4354
"379","GHA",2018,"Central","Upper Denkyira East","YFV","SURVIVING_INFANT",4533,4354
"380","GHA",2018,"Central","Upper Denkyira East","BCG","LIVE_BIRTH",5902,4440
"381","GHA",2018,"Central","Upper Denkyira West","MCV1","SURVIVING_INFANT",3697,3744
"382","GHA",2018,"Central","Upper Denkyira West","YFV","SURVIVING_INFANT",3718,3744
"383","GHA",2018,"Central","Upper Denkyira West","DTP1","SURVIVING_INFANT",3795,3744
"384","GHA",2018,"Central","Upper Denkyira West","DTP3","SURVIVING_INFANT",3844,3744
"385","GHA",2018,"Central","Upper Denkyira West","BCG","LIVE_BIRTH",3739,3814
"386","GHA",2018,"Eastern","Afram Plains South","YFV","SURVIVING_INFANT",4922,6454
"387","GHA",2018,"Eastern","Afram Plains South","MCV1","SURVIVING_INFANT",4993,6454
"388","GHA",2018,"Eastern","Afram Plains South","DTP1","SURVIVING_INFANT",6039,6454
"389","GHA",2018,"Eastern","Afram Plains South","DTP3","SURVIVING_INFANT",6271,6454
"390","GHA",2018,"Eastern","Afram Plains South","BCG","LIVE_BIRTH",4792,6593
"391","GHA",2018,"Eastern","Akwapim North","MCV1","SURVIVING_INFANT",5817,7446
"392","GHA",2018,"Eastern","Akwapim North","YFV","SURVIVING_INFANT",5820,7446
"393","GHA",2018,"Eastern","Akwapim North","DTP1","SURVIVING_INFANT",6524,7446
"394","GHA",2018,"Eastern","Akwapim North","DTP3","SURVIVING_INFANT",6716,7446
"395","GHA",2018,"Eastern","Akwapim North","BCG","LIVE_BIRTH",5268,7611
"396","GHA",2018,"Eastern","Akwapim South","DTP1","SURVIVING_INFANT",2774,2735
"397","GHA",2018,"Eastern","Akwapim South","MCV1","SURVIVING_INFANT",2852,2735
"398","GHA",2018,"Eastern","Akwapim South","YFV","SURVIVING_INFANT",2852,2735
"399","GHA",2018,"Eastern","Akwapim South","DTP3","SURVIVING_INFANT",3204,2735
"400","GHA",2018,"Eastern","Akwapim South","BCG","LIVE_BIRTH",2447,2780
"401","GHA",2018,"Eastern","Akyemansa","MCV1","SURVIVING_INFANT",3579,5586
"402","GHA",2018,"Eastern","Akyemansa","DTP1","SURVIVING_INFANT",3600,5586
"403","GHA",2018,"Eastern","Akyemansa","YFV","SURVIVING_INFANT",3612,5586
"404","GHA",2018,"Eastern","Akyemansa","DTP3","SURVIVING_INFANT",3811,5586
"405","GHA",2018,"Eastern","Akyemansa","BCG","LIVE_BIRTH",3452,5704
"406","GHA",2018,"Eastern","Asuogyaman","MCV1","SURVIVING_INFANT",3817,5586
"407","GHA",2018,"Eastern","Asuogyaman","YFV","SURVIVING_INFANT",3825,5586
"408","GHA",2018,"Eastern","Asuogyaman","DTP1","SURVIVING_INFANT",3949,5586
"409","GHA",2018,"Eastern","Asuogyaman","DTP3","SURVIVING_INFANT",3967,5586
"410","GHA",2018,"Eastern","Asuogyaman","BCG","LIVE_BIRTH",3915,5704
"411","GHA",2018,"Eastern","Atiwa","YFV","SURVIVING_INFANT",5393,6206
"412","GHA",2018,"Eastern","Atiwa","MCV1","SURVIVING_INFANT",5408,6206
"413","GHA",2018,"Eastern","Atiwa","DTP3","SURVIVING_INFANT",5791,6206
"414","GHA",2018,"Eastern","Atiwa","DTP1","SURVIVING_INFANT",6128,6206
"415","GHA",2018,"Eastern","Atiwa","BCG","LIVE_BIRTH",5736,6339
"416","GHA",2018,"Eastern","Ayensuano","YFV","SURVIVING_INFANT",4738,4594
"417","GHA",2018,"Eastern","Ayensuano","MCV1","SURVIVING_INFANT",4749,4594
"418","GHA",2018,"Eastern","Ayensuano","DTP3","SURVIVING_INFANT",4828,4594
"419","GHA",2018,"Eastern","Ayensuano","DTP1","SURVIVING_INFANT",5063,4594
"420","GHA",2018,"Eastern","Ayensuano","BCG","LIVE_BIRTH",4950,4686
"421","GHA",2018,"Eastern","Birim Central","YFV","SURVIVING_INFANT",7833,7817
"422","GHA",2018,"Eastern","Birim Central","MCV1","SURVIVING_INFANT",8155,7817
"423","GHA",2018,"Eastern","Birim Central","DTP3","SURVIVING_INFANT",8621,7817
"424","GHA",2018,"Eastern","Birim Central","DTP1","SURVIVING_INFANT",8627,7817
"425","GHA",2018,"Eastern","Birim Central","BCG","LIVE_BIRTH",11436,7992
"426","GHA",2018,"Eastern","Birim North","MCV1","SURVIVING_INFANT",4275,4718
"427","GHA",2018,"Eastern","Birim North","YFV","SURVIVING_INFANT",4287,4718
"428","GHA",2018,"Eastern","Birim North","DTP1","SURVIVING_INFANT",4562,4718
"429","GHA",2018,"Eastern","Birim North","DTP3","SURVIVING_INFANT",4611,4718
"430","GHA",2018,"Eastern","Birim North","BCG","LIVE_BIRTH",3782,4814
"431","GHA",2018,"Eastern","Birim South","YFV","SURVIVING_INFANT",5796,6578
"432","GHA",2018,"Eastern","Birim South","MCV1","SURVIVING_INFANT",5828,6578
"433","GHA",2018,"Eastern","Birim South","DTP1","SURVIVING_INFANT",6428,6578
"434","GHA",2018,"Eastern","Birim South","DTP3","SURVIVING_INFANT",6537,6578
"435","GHA",2018,"Eastern","Birim South","BCG","LIVE_BIRTH",5784,6721
"436","GHA",2018,"Eastern","Denkyembour","YFV","SURVIVING_INFANT",3627,4718
"437","GHA",2018,"Eastern","Denkyembour","MCV1","SURVIVING_INFANT",3651,4718
"438","GHA",2018,"Eastern","Denkyembour","DTP3","SURVIVING_INFANT",3917,4718
"439","GHA",2018,"Eastern","Denkyembour","DTP1","SURVIVING_INFANT",3924,4718
"440","GHA",2018,"Eastern","Denkyembour","BCG","LIVE_BIRTH",4649,4814
"441","GHA",2018,"Eastern","East Akim","YFV","SURVIVING_INFANT",8744,8933
"442","GHA",2018,"Eastern","East Akim","MCV1","SURVIVING_INFANT",8774,8933
"443","GHA",2018,"Eastern","East Akim","DTP1","SURVIVING_INFANT",10557,8933
"444","GHA",2018,"Eastern","East Akim","DTP3","SURVIVING_INFANT",10615,8933
"445","GHA",2018,"Eastern","East Akim","BCG","LIVE_BIRTH",8097,9136
"446","GHA",2018,"Eastern","Fanteakwa","MCV1","SURVIVING_INFANT",5636,6082
"447","GHA",2018,"Eastern","Fanteakwa","YFV","SURVIVING_INFANT",5636,6082
"448","GHA",2018,"Eastern","Fanteakwa","DTP1","SURVIVING_INFANT",6104,6082
"449","GHA",2018,"Eastern","Fanteakwa","DTP3","SURVIVING_INFANT",6140,6082
"450","GHA",2018,"Eastern","Fanteakwa","BCG","LIVE_BIRTH",5835,6212
"451","GHA",2018,"Eastern","Kwaebibirem","DTP1","SURVIVING_INFANT",6052,6330
"452","GHA",2018,"Eastern","Kwaebibirem","YFV","SURVIVING_INFANT",6078,6330
"453","GHA",2018,"Eastern","Kwaebibirem","DTP3","SURVIVING_INFANT",6111,6330
"454","GHA",2018,"Eastern","Kwaebibirem","MCV1","SURVIVING_INFANT",6248,6330
"455","GHA",2018,"Eastern","Kwaebibirem","BCG","LIVE_BIRTH",6749,6466
"456","GHA",2018,"Eastern","Kwahu East","YFV","SURVIVING_INFANT",3339,4594
"457","GHA",2018,"Eastern","Kwahu East","DTP1","SURVIVING_INFANT",3388,4594
"458","GHA",2018,"Eastern","Kwahu East","MCV1","SURVIVING_INFANT",3471,4594
"459","GHA",2018,"Eastern","Kwahu East","DTP3","SURVIVING_INFANT",3573,4594
"460","GHA",2018,"Eastern","Kwahu East","BCG","LIVE_BIRTH",2948,4687
"461","GHA",2018,"Eastern","Kwahu North","MCV1","SURVIVING_INFANT",5752,5834
"462","GHA",2018,"Eastern","Kwahu North","YFV","SURVIVING_INFANT",5752,5834
"463","GHA",2018,"Eastern","Kwahu North","DTP3","SURVIVING_INFANT",5782,5834
"464","GHA",2018,"Eastern","Kwahu North","DTP1","SURVIVING_INFANT",6052,5834
"465","GHA",2018,"Eastern","Kwahu North","BCG","LIVE_BIRTH",5706,5958
"466","GHA",2018,"Eastern","Kwahu South","YFV","SURVIVING_INFANT",3735,4222
"467","GHA",2018,"Eastern","Kwahu South","MCV1","SURVIVING_INFANT",3802,4222
"468","GHA",2018,"Eastern","Kwahu South","DTP3","SURVIVING_INFANT",3886,4222
"469","GHA",2018,"Eastern","Kwahu South","DTP1","SURVIVING_INFANT",4150,4222
"470","GHA",2018,"Eastern","Kwahu South","BCG","LIVE_BIRTH",5138,4305
"471","GHA",2018,"Eastern","Kwahu West","YFV","SURVIVING_INFANT",4966,5462
"472","GHA",2018,"Eastern","Kwahu West","MCV1","SURVIVING_INFANT",4977,5462
"473","GHA",2018,"Eastern","Kwahu West","DTP1","SURVIVING_INFANT",5444,5462
"474","GHA",2018,"Eastern","Kwahu West","DTP3","SURVIVING_INFANT",5471,5462
"475","GHA",2018,"Eastern","Kwahu West","BCG","LIVE_BIRTH",5730,5576
"476","GHA",2018,"Eastern","Lower Manya-Krobo","YFV","SURVIVING_INFANT",4724,5214
"477","GHA",2018,"Eastern","Lower Manya-Krobo","MCV1","SURVIVING_INFANT",4758,5214
"478","GHA",2018,"Eastern","Lower Manya-Krobo","DTP3","SURVIVING_INFANT",5305,5214
"479","GHA",2018,"Eastern","Lower Manya-Krobo","DTP1","SURVIVING_INFANT",5386,5214
"480","GHA",2018,"Eastern","Lower Manya-Krobo","BCG","LIVE_BIRTH",5770,5322
"481","GHA",2018,"Eastern","New Juaben","YFV","SURVIVING_INFANT",9446,9676
"482","GHA",2018,"Eastern","New Juaben","MCV1","SURVIVING_INFANT",9624,9676
"483","GHA",2018,"Eastern","New Juaben","DTP1","SURVIVING_INFANT",10568,9676
"484","GHA",2018,"Eastern","New Juaben","DTP3","SURVIVING_INFANT",10836,9676
"485","GHA",2018,"Eastern","New Juaben","BCG","LIVE_BIRTH",8392,9898
"486","GHA",2018,"Eastern","Nsawam-Adoagyiri","YFV","SURVIVING_INFANT",6816,5090
"487","GHA",2018,"Eastern","Nsawam-Adoagyiri","MCV1","SURVIVING_INFANT",6835,5090
"488","GHA",2018,"Eastern","Nsawam-Adoagyiri","DTP3","SURVIVING_INFANT",7213,5090
"489","GHA",2018,"Eastern","Nsawam-Adoagyiri","DTP1","SURVIVING_INFANT",7949,5090
"490","GHA",2018,"Eastern","Nsawam-Adoagyiri","BCG","LIVE_BIRTH",14338,5195
"491","GHA",2018,"Eastern","Suhum","YFV","SURVIVING_INFANT",4395,5214
"492","GHA",2018,"Eastern","Suhum","MCV1","SURVIVING_INFANT",4690,5214
"493","GHA",2018,"Eastern","Suhum","DTP3","SURVIVING_INFANT",5178,5214
"494","GHA",2018,"Eastern","Suhum","DTP1","SURVIVING_INFANT",5438,5214
"495","GHA",2018,"Eastern","Suhum","BCG","LIVE_BIRTH",4945,5322
"496","GHA",2018,"Eastern","Upper Manya-Krobo","YFV","SURVIVING_INFANT",3883,4347
"497","GHA",2018,"Eastern","Upper Manya-Krobo","MCV1","SURVIVING_INFANT",3933,4347
"498","GHA",2018,"Eastern","Upper Manya-Krobo","DTP1","SURVIVING_INFANT",3939,4347
"499","GHA",2018,"Eastern","Upper Manya-Krobo","DTP3","SURVIVING_INFANT",4101,4347
"500","GHA",2018,"Eastern","Upper Manya-Krobo","BCG","LIVE_BIRTH",4356,4432
"501","GHA",2018,"Eastern","Upper West Akim","YFV","SURVIVING_INFANT",4494,5091
"502","GHA",2018,"Eastern","Upper West Akim","MCV1","SURVIVING_INFANT",4585,5091
"503","GHA",2018,"Eastern","Upper West Akim","DTP1","SURVIVING_INFANT",4825,5091
"504","GHA",2018,"Eastern","Upper West Akim","DTP3","SURVIVING_INFANT",5021,5091
"505","GHA",2018,"Eastern","Upper West Akim","BCG","LIVE_BIRTH",4715,5195
"506","GHA",2018,"Eastern","West Akim","YFV","SURVIVING_INFANT",4962,6082
"507","GHA",2018,"Eastern","West Akim","MCV1","SURVIVING_INFANT",5205,6082
"508","GHA",2018,"Eastern","West Akim","DTP1","SURVIVING_INFANT",5494,6082
"509","GHA",2018,"Eastern","West Akim","DTP3","SURVIVING_INFANT",5644,6082
"510","GHA",2018,"Eastern","West Akim","BCG","LIVE_BIRTH",5263,6212
"511","GHA",2018,"Eastern","Yilo-Krobo","DTP1","SURVIVING_INFANT",5658,5091
"512","GHA",2018,"Eastern","Yilo-Krobo","YFV","SURVIVING_INFANT",6339,5091
"513","GHA",2018,"Eastern","Yilo-Krobo","DTP3","SURVIVING_INFANT",6379,5091
"514","GHA",2018,"Eastern","Yilo-Krobo","MCV1","SURVIVING_INFANT",6567,5091
"515","GHA",2018,"Eastern","Yilo-Krobo","BCG","LIVE_BIRTH",5686,5196
"516","GHA",2018,"Greater Accra","Accra","YFV","SURVIVING_INFANT",71472,80439
"517","GHA",2018,"Greater Accra","Accra","MCV1","SURVIVING_INFANT",71871,80439
"518","GHA",2018,"Greater Accra","Accra","DTP1","SURVIVING_INFANT",78222,80439
"519","GHA",2018,"Greater Accra","Accra","DTP3","SURVIVING_INFANT",81444,80439
"520","GHA",2018,"Greater Accra","Accra","BCG","LIVE_BIRTH",74748,82476
"521","GHA",2018,"Greater Accra","Ada East","MCV1","SURVIVING_INFANT",3161,4285
"522","GHA",2018,"Greater Accra","Ada East","YFV","SURVIVING_INFANT",3197,4285
"523","GHA",2018,"Greater Accra","Ada East","DTP3","SURVIVING_INFANT",3219,4285
"524","GHA",2018,"Greater Accra","Ada East","DTP1","SURVIVING_INFANT",3298,4285
"525","GHA",2018,"Greater Accra","Ada East","BCG","LIVE_BIRTH",3639,4369
"526","GHA",2018,"Greater Accra","Ada West","MCV1","SURVIVING_INFANT",3110,3716
"527","GHA",2018,"Greater Accra","Ada West","YFV","SURVIVING_INFANT",3132,3716
"528","GHA",2018,"Greater Accra","Ada West","DTP3","SURVIVING_INFANT",3162,3716
"529","GHA",2018,"Greater Accra","Ada West","DTP1","SURVIVING_INFANT",3285,3716
"530","GHA",2018,"Greater Accra","Ada West","BCG","LIVE_BIRTH",2702,3785
"531","GHA",2018,"Greater Accra","Adentan","DTP1","SURVIVING_INFANT",4010,4560
"532","GHA",2018,"Greater Accra","Adentan","DTP3","SURVIVING_INFANT",5917,4560
"533","GHA",2018,"Greater Accra","Adentan","MCV1","SURVIVING_INFANT",7482,4560
"534","GHA",2018,"Greater Accra","Adentan","YFV","SURVIVING_INFANT",7678,4560
"535","GHA",2018,"Greater Accra","Adentan","BCG","LIVE_BIRTH",2691,4651
"536","GHA",2018,"Greater Accra","Ashaiman","DTP1","SURVIVING_INFANT",9467,9819
"537","GHA",2018,"Greater Accra","Ashaiman","DTP3","SURVIVING_INFANT",9888,9819
"538","GHA",2018,"Greater Accra","Ashaiman","YFV","SURVIVING_INFANT",9890,9819
"539","GHA",2018,"Greater Accra","Ashaiman","MCV1","SURVIVING_INFANT",9927,9819
"540","GHA",2018,"Greater Accra","Ashaiman","BCG","LIVE_BIRTH",11666,10046
"541","GHA",2018,"Greater Accra","Ga Central","DTP1","SURVIVING_INFANT",4218,6386
"542","GHA",2018,"Greater Accra","Ga Central","DTP3","SURVIVING_INFANT",5867,6386
"543","GHA",2018,"Greater Accra","Ga Central","MCV1","SURVIVING_INFANT",7320,6386
"544","GHA",2018,"Greater Accra","Ga Central","YFV","SURVIVING_INFANT",7340,6386
"545","GHA",2018,"Greater Accra","Ga Central","BCG","LIVE_BIRTH",3934,6525
"546","GHA",2018,"Greater Accra","Ga East","DTP1","SURVIVING_INFANT",5609,7835
"547","GHA",2018,"Greater Accra","Ga East","DTP3","SURVIVING_INFANT",6620,7835
"548","GHA",2018,"Greater Accra","Ga East","MCV1","SURVIVING_INFANT",7648,7835
"549","GHA",2018,"Greater Accra","Ga East","YFV","SURVIVING_INFANT",8046,7835
"550","GHA",2018,"Greater Accra","Ga East","BCG","LIVE_BIRTH",6291,8010
"551","GHA",2018,"Greater Accra","Ga South","YFV","SURVIVING_INFANT",17775,20896
"552","GHA",2018,"Greater Accra","Ga South","MCV1","SURVIVING_INFANT",18680,20896
"553","GHA",2018,"Greater Accra","Ga South","DTP3","SURVIVING_INFANT",18784,20896
"554","GHA",2018,"Greater Accra","Ga South","DTP1","SURVIVING_INFANT",18899,20896
"555","GHA",2018,"Greater Accra","Ga South","BCG","LIVE_BIRTH",17809,21406
"556","GHA",2018,"Greater Accra","Ga West","DTP1","SURVIVING_INFANT",12336,11241
"557","GHA",2018,"Greater Accra","Ga West","DTP3","SURVIVING_INFANT",14332,11241
"558","GHA",2018,"Greater Accra","Ga West","MCV1","SURVIVING_INFANT",16078,11241
"559","GHA",2018,"Greater Accra","Ga West","YFV","SURVIVING_INFANT",16286,11241
"560","GHA",2018,"Greater Accra","Ga West","BCG","LIVE_BIRTH",12191,11503
"561","GHA",2018,"Greater Accra","Kpone-Katamanso","DTP1","SURVIVING_INFANT",5893,6044
"562","GHA",2018,"Greater Accra","Kpone-Katamanso","DTP3","SURVIVING_INFANT",7444,6044
"563","GHA",2018,"Greater Accra","Kpone-Katamanso","YFV","SURVIVING_INFANT",8358,6044
"564","GHA",2018,"Greater Accra","Kpone-Katamanso","MCV1","SURVIVING_INFANT",8566,6044
"565","GHA",2018,"Greater Accra","Kpone-Katamanso","BCG","LIVE_BIRTH",4718,6173
"566","GHA",2018,"Greater Accra","La-Dade-Kotopon","DTP1","SURVIVING_INFANT",7609,9448
"567","GHA",2018,"Greater Accra","La-Dade-Kotopon","MCV1","SURVIVING_INFANT",7742,9448
"568","GHA",2018,"Greater Accra","La-Dade-Kotopon","YFV","SURVIVING_INFANT",7742,9448
"569","GHA",2018,"Greater Accra","La-Dade-Kotopon","DTP3","SURVIVING_INFANT",9310,9448
"570","GHA",2018,"Greater Accra","La-Dade-Kotopon","BCG","LIVE_BIRTH",7808,9664
"571","GHA",2018,"Greater Accra","La-Nkwantanang-Madina","DTP3","SURVIVING_INFANT",7041,6148
"572","GHA",2018,"Greater Accra","La-Nkwantanang-Madina","MCV1","SURVIVING_INFANT",7090,6148
"573","GHA",2018,"Greater Accra","La-Nkwantanang-Madina","YFV","SURVIVING_INFANT",7136,6148
"574","GHA",2018,"Greater Accra","La-Nkwantanang-Madina","DTP1","SURVIVING_INFANT",7185,6148
"575","GHA",2018,"Greater Accra","La-Nkwantanang-Madina","BCG","LIVE_BIRTH",7767,6280
"576","GHA",2018,"Greater Accra","Ledzokuku-Krowor","DTP1","SURVIVING_INFANT",8548,11506
"577","GHA",2018,"Greater Accra","Ledzokuku-Krowor","DTP3","SURVIVING_INFANT",10356,11506
