"","SR","District","AreaCode","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90","AllAges"
"115","Tanintharyi","Dawei","AREA # 060103","Thayetchaung","MMR006003","Thayetchaung","Thayetchaung",16,14,4,3,7,0,4,3,5,3,3,4,4,2,2,2,1,0,3,1,2,1,0,5,1,4,4,1,4,5,3,0,2,4,3,3,0,4,5,0,3,1,4,5,4,2,5,2,3,5,8,5,3,4,8,11,6,11,2,8,12,7,7,6,12,9,3,4,8,5,12,9,13,12,11,21,15,7,22,9,25,14,20,16,27,21,24,21,11,7,83,705
"116","Tanintharyi","Dawei","AREA # 060104","Yebyu","MMR006004","Yebyu","Yebyu",1,2,1,1,0,1,3,2,3,1,4,0,2,0,0,4,1,0,1,1,1,3,0,1,0,3,0,2,1,1,1,0,1,3,1,0,1,0,1,0,1,0,3,1,3,1,4,1,1,1,1,0,2,3,2,1,3,2,2,5,3,2,4,2,1,5,1,1,4,0,5,3,7,3,8,10,4,1,14,4,8,4,5,4,6,10,7,4,3,3,26,247
"117","Tanintharyi","Dawei","AREA # 060152","Kaleinaung(ST)","MMR006004","Yebyu","Kaleinaung(ST)",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,3,1,1,1,1,1,1,0,4,42
"118","Tanintharyi","Myeik","AREA # 060201","Myeik","MMR006005","Myeik","Myeik",55,15,14,10,4,3,2,4,5,6,6,6,6,4,8,4,1,0,0,4,2,3,3,2,1,3,3,5,1,2,8,2,8,1,2,3,3,3,3,1,6,1,8,5,3,13,6,6,7,5,6,4,6,9,10,10,11,7,12,8,18,10,6,9,12,20,11,14,7,11,15,13,12,16,13,24,10,8,13,11,18,12,13,16,13,26,20,13,5,12,96,856
"119","Tanintharyi","Myeik","AREA # 060202","Kyunsu","MMR006006","Kyunsu","Kyunsu",27,13,3,4,4,6,2,5,4,2,4,4,5,4,4,2,5,2,3,6,0,1,1,3,3,3,3,1,2,4,5,2,4,8,1,7,3,0,4,4,5,2,2,5,5,7,4,3,5,5,9,5,3,4,4,7,3,3,8,2,13,8,4,8,4,10,7,8,4,7,9,6,6,6,7,19,10,9,7,7,21,2,9,12,9,13,9,6,6,4,25,534
"120","Tanintharyi","Myeik","AREA # 060251","Palauk(ST)","MMR006007","Palaw","Palauk(ST)",20,4,6,2,1,0,3,0,2,2,0,1,0,1,1,3,2,2,2,2,3,0,0,2,2,1,2,0,1,2,1,0,0,1,1,1,1,1,0,1,0,0,0,1,2,2,1,0,7,1,2,1,1,1,1,0,1,5,3,3,4,2,0,0,4,5,1,5,2,0,3,0,3,3,2,4,4,3,5,2,3,3,6,6,2,6,1,1,0,2,15,203
"121","Tanintharyi","Myeik","AREA # 060203","Palaw","MMR006007","Palaw","Palaw",15,4,1,5,4,3,2,0,1,2,3,2,2,1,1,1,2,4,3,2,2,0,1,1,2,2,4,2,1,1,0,1,3,3,4,1,2,1,2,0,1,1,3,1,3,3,1,2,3,2,6,4,6,0,2,5,3,4,7,6,3,1,1,14,4,9,5,5,8,9,12,6,4,6,8,13,12,9,5,4,19,13,10,19,16,20,10,8,7,7,41,462
"122","Tanintharyi","Myeik","AREA # 060204","Tanintharyi","MMR006008","Tanintharyi","Tanintharyi",28,14,4,3,0,3,4,3,3,2,3,0,3,4,6,2,1,2,4,3,2,4,1,2,2,3,3,2,2,1,3,1,1,1,2,1,1,3,3,2,5,4,4,0,3,4,8,4,5,2,4,6,7,7,7,5,5,7,6,3,10,2,8,8,7,10,3,11,6,5,9,5,8,9,6,17,3,5,6,4,15,4,8,8,2,17,9,7,7,3,20,470
"123","Tanintharyi","Kawthoung","AREA # 060301","Kawthoung","MMR006009","Kawthoung","Kawthoung",1,0,0,1,5,3,1,0,2,0,4,1,1,3,1,1,2,3,0,1,2,2,1,1,2,2,1,2,1,2,3,1,2,1,1,3,1,0,3,0,1,1,2,1,0,2,1,2,4,1,2,1,2,4,0,7,0,5,6,2,5,1,2,7,3,2,1,2,4,2,0,2,4,5,3,8,3,0,7,3,2,2,2,2,3,5,5,2,1,1,11,205
"124","Tanintharyi","Kawthoung","AREA # 060351","Khamaukgyi","MMR006009","Kawthoung","Khamaukgyi",0,0,0,1,1,0,1,2,1,0,0,0,2,0,1,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,31
"125","Tanintharyi","Kawthoung","AREA # 060302","Bokepyin","MMR006010","Bokpyin","Bokepyin",12,6,6,2,2,0,2,3,1,3,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,1,0,1,0,0,0,1,2,1,2,0,0,0,0,2,1,0,1,0,1,1,1,0,1,2,0,1,1,3,0,2,2,1,3,0,1,2,1,2,2,3,1,0,2,1,2,3,0,0,2,0,1,0,1,1,1,1,0,0,0,0,3,106
"126","Tanintharyi","Kawthoung","AREA # 060353","Karathuri(ST)","MMR006010","Bokpyin","Karathuri(ST)",1,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,2,24
"127","Tanintharyi","Kawthoung","AREA # 060352","Pyigyimandaing","MMR006010","Bokpyin","Pyigyimandaing",2,1,1,2,0,0,1,0,1,1,1,0,3,0,0,1,0,0,0,0,2,0,0,0,1,3,0,1,0,2,1,0,0,1,2,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,2,1,0,0,3,2,3,0,0,1,1,0,0,0,1,0,2,0,1,1,1,4,65
"128","Bago","Bago","AREA # 070101","Bago","MMR007001","Bago","Bago",15,10,8,12,3,4,13,11,6,4,12,8,9,11,7,6,3,4,8,3,6,6,4,6,3,2,5,5,2,4,6,1,2,1,2,3,4,4,4,1,3,3,2,6,8,11,9,9,5,4,10,10,10,12,6,9,11,7,13,10,16,8,10,19,16,23,13,22,20,13,26,10,21,19,21,31,18,16,17,11,22,16,17,21,18,26,25,12,8,7,78,986
"129","Bago","Bago","AREA # 070102","Tanatpin","MMR007002","Thanatpin","Tanatpin",9,1,2,9,4,4,2,5,1,0,1,1,1,2,3,5,3,1,2,1,7,1,0,1,0,2,1,1,3,1,3,2,3,0,0,2,1,1,2,1,0,0,2,0,3,4,1,0,0,3,0,3,1,1,1,1,2,3,4,1,2,2,3,8,3,9,3,5,2,3,6,3,6,7,2,6,13,6,9,3,14,6,7,7,4,10,3,4,1,1,17,294
"130","Bago","Bago","AREA # 070103","Kawa","MMR007003","Kawa","Kawa",23,16,18,17,16,7,5,4,3,4,5,2,4,3,2,6,2,4,0,2,3,0,1,3,0,2,2,0,2,0,2,1,2,2,3,2,1,4,1,0,2,1,0,1,0,4,2,5,3,1,3,4,2,2,2,8,8,3,3,8,4,7,7,9,7,9,12,7,10,1,11,5,8,8,9,15,9,10,8,10,9,5,8,11,3,18,8,9,4,7,36,520
"131","Bago","Bago","AREA # 070104","Waw","MMR007004","Waw","Waw",1,3,4,4,2,6,3,4,2,5,5,2,1,4,0,1,5,3,5,1,2,2,1,1,1,1,2,0,1,1,6,0,1,1,5,0,1,1,3,1,2,0,2,2,4,3,1,3,3,0,3,7,2,3,0,2,3,8,0,3,2,4,5,7,6,8,10,15,3,3,12,6,8,7,8,12,11,6,14,7,7,7,9,10,11,13,7,7,7,4,28,407
"132","Bago","Bago","AREA # 070105","Nyaunglebin","MMR007005","Nyaunglebin","Nyaunglebin",14,6,4,5,5,6,5,9,11,5,7,3,4,2,3,2,4,1,5,1,2,2,3,2,1,5,1,4,1,1,2,3,1,1,4,4,3,0,1,1,2,0,3,1,3,3,3,3,3,1,3,6,2,1,3,8,5,5,3,2,7,1,9,6,11,13,8,11,3,3,14,7,10,6,6,14,12,9,7,4,12,15,5,11,11,19,5,11,12,4,23,493
"133","Bago","Bago","AREA # 070106","Kyauktaga","MMR007006","Kyauktaga","Kyauktaga",20,11,8,7,7,5,7,4,4,2,4,2,0,3,3,1,2,2,4,3,3,2,2,0,5,1,5,5,1,4,1,4,1,1,1,3,1,1,0,0,5,1,1,4,6,6,3,4,0,2,6,2,2,6,3,4,5,5,6,3,7,6,6,1,6,9,6,7,6,4,12,3,9,11,8,22,5,4,6,6,11,9,5,18,8,20,8,7,3,2,36,485
"134","Bago","Bago","AREA # 070107","Daik U","MMR007007","Daik-U","Daik U",10,0,5,7,6,1,6,3,1,6,7,2,2,7,4,2,2,3,1,2,0,0,1,4,1,2,2,0,2,0,0,2,1,3,2,0,1,1,3,0,1,1,1,2,0,3,0,5,3,0,0,3,0,7,1,4,1,2,7,3,6,4,2,5,7,6,5,8,5,5,11,2,10,4,9,15,5,7,9,9,9,9,4,9,7,8,7,4,5,5,24,371
"135","Bago","Bago","AREA # 070108","Shwegyin","MMR007008","Shwegyin","Shwegyin",11,9,2,3,2,8,3,4,2,0,3,0,1,2,2,2,5,2,0,0,4,1,5,1,1,2,2,2,1,2,3,2,2,1,2,3,0,1,0,1,1,5,2,2,0,4,1,3,5,1,4,3,3,4,5,8,4,1,1,3,4,2,6,2,7,6,4,6,1,3,9,4,3,5,7,12,9,7,4,5,12,4,2,11,10,10,7,2,2,6,21,350
"136","Bago","Toungoo","AREA # 070201","Toungoo","MMR007009","Taungoo","Toungoo",24,5,5,4,11,6,2,7,6,6,5,4,2,1,6,8,4,3,5,2,4,3,3,1,2,3,4,2,3,1,5,3,3,8,5,3,1,3,1,1,3,2,5,0,5,6,5,1,4,1,4,2,3,3,9,5,7,5,7,4,10,4,6,7,6,14,6,18,8,6,15,0,13,9,9,26,12,17,17,7,19,19,20,15,17,23,19,14,8,8,54,682
"137","Bago","Toungoo","AREA # 070202","Yaedashe","MMR007010","Yedashe","Yaedashe",13,6,5,4,2,8,2,8,7,6,5,1,1,4,5,1,4,2,2,2,5,2,3,2,2,3,2,1,0,3,6,4,6,5,2,3,0,0,0,1,1,2,2,3,4,2,3,4,3,1,5,3,2,4,8,7,4,7,8,4,10,3,7,5,6,12,6,6,7,6,5,7,2,5,10,10,7,8,16,5,15,8,7,13,8,13,7,5,4,7,32,477
"138","Bago","Toungoo","AREA # 070203","Kyaukkyi","MMR007011","Kyaukkyi","Kyaukkyi",12,16,15,13,11,6,10,3,5,1,1,2,3,0,4,0,0,4,1,4,2,1,1,1,0,0,1,3,3,1,0,1,1,1,0,1,2,0,3,1,2,0,1,0,3,2,1,4,3,3,4,3,4,2,1,3,4,1,6,1,7,4,5,8,3,19,3,6,8,3,16,4,3,5,6,16,5,3,6,3,11,1,5,10,8,16,8,0,3,2,19,398
"139","Bago","Toungoo","AREA # 070204","Pyu","MMR007012","Phyu","Pyu",29,20,16,6,8,4,8,4,7,5,7,9,3,4,4,4,4,4,3,2,5,0,1,2,1,5,4,5,3,4,5,1,2,3,5,5,2,2,2,4,6,3,8,4,1,1,8,6,5,3,6,5,9,13,6,12,6,8,5,9,12,10,7,10,15,19,12,12,13,10,18,10,8,15,11,29,16,16,23,8,26,15,15,16,16,22,11,11,5,10,48,805
"140","Bago","Toungoo","AREA # 070205","Oatwin","MMR007013","Oktwin","Oatwin",20,5,2,8,4,5,5,3,3,0,4,2,4,4,5,3,3,3,1,1,4,1,1,0,4,4,1,1,2,2,4,0,2,1,1,5,2,2,2,2,2,0,5,3,2,6,1,2,3,0,8,0,6,3,4,7,2,3,5,5,4,1,4,7,5,8,4,3,7,5,9,7,7,7,9,20,5,10,9,9,23,7,14,9,8,15,13,7,7,4,21,461
"141","Bago","Toungoo","AREA # 070206","Htantapin","MMR007014","Htantabin","Htantapin",3,1,0,1,2,2,4,3,3,3,1,2,0,3,3,2,1,0,0,1,2,2,3,3,1,2,3,0,2,3,2,1,4,1,1,1,3,0,1,1,2,0,1,1,3,4,1,2,2,0,3,2,0,1,1,3,1,3,2,3,6,3,2,3,1,8,4,5,6,7,8,3,7,6,5,11,6,7,9,4,15,2,6,10,6,13,12,4,2,2,18,307
"142","Bago","Pyay","AREA # 070301","Pyay","MMR008001","Pyay","Pyay",14,4,2,0,2,1,3,3,2,5,4,4,3,2,3,3,5,2,1,3,1,1,3,3,0,3,3,3,2,1,3,1,3,3,1,3,0,3,2,1,1,2,1,3,4,4,2,5,5,0,4,0,1,3,7,6,8,5,2,4,6,6,4,9,7,10,3,11,5,4,16,9,6,14,9,20,14,16,16,11,21,14,14,22,15,17,13,10,6,9,45,555
"143","Bago","Pyay","AREA # 070302","Paukkhaung","MMR008002","Paukkhaung","Paukkhaung",10,2,2,2,0,1,3,2,3,3,2,0,1,4,2,2,0,0,3,0,1,2,0,2,0,3,1,2,1,1,1,1,1,0,0,3,2,0,1,4,1,2,3,1,1,1,3,2,2,3,0,4,2,3,1,5,2,3,4,3,5,6,4,4,3,12,3,5,3,5,5,3,10,5,2,13,11,2,10,5,22,8,5,7,11,12,7,8,2,1,28,341
"144","Bago","Pyay","AREA # 070303","Padaung","MMR008003","Padaung","Padaung",17,1,2,3,5,0,0,3,2,2,1,1,4,2,1,0,1,2,1,2,2,2,1,0,0,3,3,0,1,0,1,2,0,4,2,2,1,0,0,1,1,1,1,1,1,2,0,2,2,3,5,2,4,1,2,4,5,3,6,5,10,6,4,3,1,4,7,2,7,3,9,4,1,5,10,14,8,7,8,10,14,11,8,11,10,27,12,6,7,2,31,388
"145","Bago","Pyay","AREA # 070304","Paunde","MMR008004","Paungde","Paunde",16,9,3,1,3,2,1,3,1,4,1,4,2,1,2,1,1,1,1,1,2,2,1,2,1,0,2,0,3,0,3,3,2,2,3,1,2,1,0,2,4,4,0,1,1,5,1,5,2,1,3,4,3,2,3,5,5,1,7,2,11,3,2,4,6,8,8,10,3,3,10,3,7,7,3,17,15,8,18,5,19,23,19,17,11,12,9,7,10,6,35,468
"146","Bago","Pyay","AREA # 070305","Thegon","MMR008005","Thegon","Thegon",15,4,3,1,0,1,2,2,1,0,0,5,3,2,1,0,4,2,0,1,3,2,2,0,1,1,2,1,2,0,1,1,0,0,1,1,2,1,1,1,1,0,1,1,1,3,0,1,1,0,1,2,3,6,5,4,2,2,4,5,5,7,6,4,4,7,2,8,6,2,6,4,4,11,11,15,10,11,10,9,11,13,8,15,11,15,9,10,8,6,35,396
"147","Bago","Pyay","AREA # 070306","Shwedaung","MMR008006","Shwedaung","Shwedaung",8,4,2,2,3,0,3,0,1,2,0,2,6,1,2,0,1,1,0,1,2,1,1,2,0,1,2,1,0,2,2,1,0,3,1,3,0,1,1,0,2,0,0,0,3,2,3,0,1,0,4,1,0,3,5,3,2,5,7,4,4,3,8,5,8,6,8,10,6,4,8,8,7,3,13,14,9,7,16,15,15,12,13,11,6,14,6,6,5,9,31,398
"148","Bago","Tharyarwaddy","AREA # 070401","Tharyarwaddy","MMR008007","Thayarwady","Tharyarwaddy",15,6,3,4,1,6,6,1,3,3,4,3,2,8,3,0,0,3,2,0,3,3,2,2,2,2,4,2,0,1,3,2,1,3,4,1,1,1,2,3,5,2,1,3,2,1,2,2,1,3,3,2,3,4,5,5,5,6,8,4,7,2,10,9,12,9,8,5,7,2,5,7,13,8,15,22,13,6,16,10,25,3,16,17,13,10,13,6,4,6,30,511
"149","Bago","Tharyarwaddy","AREA # 070402","Letpadan","MMR008008","Letpadan","Letpadan",21,5,5,2,5,0,7,3,4,6,6,4,8,4,5,3,1,3,1,2,2,1,6,2,0,4,2,1,4,2,3,1,0,1,1,3,1,1,8,0,2,2,2,3,4,5,3,1,4,1,4,2,3,9,6,6,3,6,4,5,4,6,4,5,10,3,10,8,4,4,17,7,9,8,9,12,12,6,5,5,21,12,15,11,14,12,8,7,12,8,26,507
"150","Bago","Tharyarwaddy","AREA # 070403","Minhla","MMR008009","Minhla","Minhla",21,2,2,2,6,4,0,0,5,2,1,2,3,2,2,3,1,1,0,3,1,0,2,2,1,0,1,3,1,0,2,0,1,0,0,1,0,1,1,2,1,1,0,3,0,2,1,3,1,2,3,4,3,5,3,1,2,3,2,6,8,6,2,4,2,3,5,6,4,3,1,5,5,6,7,7,10,9,10,3,15,14,8,10,7,12,6,7,6,0,31,349
"151","Bago","Tharyarwaddy","AREA # 070404","Okpo","MMR008010","Okpho","Okpo",11,2,3,0,2,4,3,2,3,4,3,3,1,1,5,3,1,0,1,0,0,2,0,4,2,1,0,3,3,2,1,1,1,1,1,2,0,1,1,0,0,0,0,1,2,4,2,4,2,1,4,0,2,2,0,8,2,1,9,5,3,1,5,2,11,6,5,4,0,3,3,3,7,6,7,10,7,10,7,5,9,5,7,5,8,10,13,5,5,0,27,326
"152","Bago","Tharyarwaddy","AREA # 070405","Zigon","MMR008011","Zigon","Zigon",5,0,1,1,1,2,2,1,0,0,2,1,1,0,1,0,0,1,1,1,1,1,2,0,0,0,2,1,0,1,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,1,1,2,1,0,1,1,3,1,3,1,5,0,5,1,2,0,3,2,3,2,2,3,4,3,2,3,0,1,4,2,4,3,4,2,3,4,8,4,7,8,5,5,3,1,16,175
"153","Bago","Tharyarwaddy","AREA # 070406","Nattalin","MMR008012","Nattalin","Nattalin",17,3,2,4,2,4,3,2,5,2,0,5,0,3,1,1,0,2,3,0,2,0,0,1,0,0,1,0,4,2,1,0,1,1,0,3,0,0,2,0,3,0,3,2,1,4,2,1,2,2,4,3,5,2,5,2,5,1,2,3,6,10,5,4,6,6,9,6,7,2,10,4,10,9,8,18,7,8,15,9,13,11,15,11,13,13,11,10,8,3,32,428
"154","Bago","Tharyarwaddy","AREA # 070407","Monyo","MMR008013","Monyo","Monyo",6,2,3,1,2,0,1,2,1,4,2,1,3,2,4,2,0,2,2,3,0,2,2,0,1,4,1,2,1,0,1,2,3,0,1,1,1,2,2,0,0,0,0,1,1,2,3,3,1,1,4,0,2,0,3,1,5,3,6,2,3,4,3,2,5,5,1,2,5,0,5,1,5,7,8,9,7,10,9,4,12,8,9,14,6,11,6,11,5,7,19,310
"155","Bago","Tharyarwaddy","AREA # 070408","Gyobingauk","MMR008014","Gyobingauk","Gyobingauk",12,0,1,4,2,5,1,1,2,2,1,1,0,3,1,2,1,1,3,0,0,3,4,1,1,3,1,3,0,1,0,2,3,1,1,1,1,0,1,2,2,1,1,0,1,0,0,2,3,1,4,0,2,2,1,4,3,0,2,3,4,5,3,5,4,9,3,4,4,5,6,6,7,6,6,8,10,9,10,10,14,15,12,6,8,14,17,7,6,5,26,358
"156","Magway","Magway","AREA # 080101","Magway","MMR009001","Magway","Magway",12,6,5,6,11,3,8,5,3,4,8,0,2,4,3,3,2,1,3,1,4,2,3,4,3,4,6,1,1,2,8,0,7,2,5,2,0,4,3,3,2,3,3,3,7,1,2,3,4,3,7,5,2,6,5,7,6,9,7,6,10,9,8,10,11,13,6,15,12,8,24,4,9,18,11,30,7,13,16,14,21,12,18,23,12,16,9,10,13,6,44,677
"157","Magway","Magway","AREA # 080102","Yenangyoung","MMR009002","Yenangyaung","Yenangyoung",16,6,8,4,4,4,3,4,7,2,0,4,3,2,4,1,1,0,2,0,1,0,1,2,2,1,1,2,4,2,3,1,0,2,1,2,3,2,2,3,3,0,1,1,0,3,2,4,4,4,4,0,3,5,1,3,5,2,8,4,7,2,9,8,5,11,5,6,7,5,10,5,8,10,7,21,9,16,21,14,27,5,16,13,10,11,10,6,8,6,29,494
"158","Magway","Magway","AREA # 080103","Chauk","MMR009003","Chauk","Chauk",1,0,2,2,3,4,2,1,2,2,6,3,1,1,1,1,5,1,1,3,2,1,1,1,1,2,3,4,2,1,2,1,3,1,4,4,0,2,2,3,1,1,0,1,1,5,2,6,2,3,2,7,4,4,6,7,3,6,4,3,10,6,5,9,10,10,3,10,10,11,10,9,13,6,12,18,7,7,10,8,19,8,7,19,8,19,6,3,2,6,19,450
"159","Magway","Magway","AREA # 080104","Taungdwingyi","MMR009004","Taungdwingyi","Taungdwingyi",42,14,9,4,5,7,7,5,8,4,9,4,5,7,2,4,8,5,5,3,1,4,6,2,2,2,1,3,4,1,4,2,3,1,4,3,1,1,3,5,9,2,4,9,5,9,4,6,7,1,5,4,5,13,4,13,10,2,3,4,7,6,10,8,9,21,9,5,11,6,17,5,8,18,21,34,10,10,16,15,35,17,25,16,18,25,14,9,17,6,66,823
"160","Magway","Magway","AREA # 080105","Myothit","MMR009005","Myothit","Myothit",11,4,2,5,4,2,5,5,3,2,8,4,3,1,3,3,4,3,1,2,5,0,1,0,1,3,5,5,2,2,6,4,2,0,3,3,1,2,3,2,5,3,1,3,1,1,4,3,4,4,7,4,4,5,4,9,4,6,3,3,6,5,6,10,5,12,9,8,10,5,14,8,9,7,3,22,10,13,13,8,19,8,10,12,15,21,4,8,8,3,33,527
"161","Magway","Magway","AREA # 080106","Natmauk","MMR009006","Natmauk","Natmauk",6,3,5,2,6,8,2,9,2,6,2,1,3,6,3,1,1,1,3,3,3,0,2,1,2,1,0,1,3,1,4,3,3,1,2,7,4,2,2,3,0,4,4,3,1,9,2,3,5,1,7,2,5,5,8,11,4,5,6,4,12,6,8,7,8,19,4,7,7,7,26,3,8,11,13,28,14,9,16,9,39,8,13,10,13,19,5,18,3,6,60,623
"162","Magway","Minbu","AREA # 080201","Minbu","MMR009007","Minbu","Minbu",13,4,2,5,2,3,6,0,5,8,1,0,5,2,3,1,3,3,3,2,1,4,2,0,0,2,1,4,1,2,5,0,1,3,1,2,6,3,1,4,8,1,3,1,2,6,0,2,3,0,4,9,4,2,6,5,4,5,5,12,11,5,8,8,8,14,7,14,11,6,14,5,16,17,10,20,11,14,15,15,33,8,10,18,13,21,10,12,10,9,42,611
"163","Magway","Minbu","AREA # 080202","Pwint Phyu","MMR009008","Pwintbyu","Pwint Phyu",13,3,6,4,3,6,2,4,5,4,5,2,3,2,1,0,3,3,6,3,0,1,4,1,4,3,1,6,2,0,8,4,4,2,1,3,3,1,0,2,7,1,9,0,1,4,1,7,1,2,6,5,0,9,2,4,1,7,3,2,7,2,5,6,1,8,2,7,4,6,12,4,5,13,7,17,5,9,11,11,17,6,15,13,11,20,9,3,9,3,27,475
"164","Magway","Minbu","AREA # 080203","Ngape","MMR009009","Ngape","Ngape",7,1,1,0,1,0,0,2,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,1,2,1,0,0,3,0,1,1,1,0,0,1,0,1,2,1,0,0,1,1,2,3,0,1,2,1,2,3,0,2,3,1,5,5,4,1,2,2,2,2,0,1,0,2,7,98
"165","Magway","Minbu","AREA # 080204","Salin","MMR009010","Salin","Salin",22,3,7,1,7,1,4,2,4,3,3,1,3,3,6,2,1,0,4,2,2,4,1,1,2,1,1,1,1,2,4,5,4,1,5,5,5,4,5,3,5,2,5,2,2,9,5,4,4,8,8,7,4,4,5,6,7,7,5,9,8,9,11,12,4,17,7,11,16,8,24,11,17,21,18,29,16,11,21,21,37,9,17,18,18,26,10,8,10,10,47,746
"166","Magway","Minbu","AREA # 080205","Saytottara","MMR009011","Sidoktaya","Saytottara",6,4,0,2,2,2,0,1,0,2,2,0,1,1,1,1,0,0,1,0,1,0,2,2,2,1,1,1,1,1,1,0,0,1,2,0,0,1,2,1,1,0,1,0,1,0,1,0,1,1,3,0,1,0,2,2,3,1,2,8,3,1,2,3,1,5,3,1,7,4,1,2,5,5,0,7,5,4,3,2,5,4,5,3,0,4,6,1,1,1,4,172
"167","Magway","Thayet","AREA # 080301","Thayet","MMR009012","Thayet","Thayet",5,1,3,3,1,4,2,1,1,3,1,2,1,0,1,1,3,0,1,3,1,0,0,0,1,1,0,0,1,2,4,0,0,1,0,3,2,3,3,1,2,1,0,2,1,1,1,3,1,1,3,1,3,3,1,7,4,7,2,5,8,3,2,2,3,5,9,7,11,6,11,6,9,11,8,15,2,6,7,8,17,14,18,12,11,16,7,6,7,4,28,388
"168","Magway","Thayet","AREA # 080302","Minhla","MMR009013","Minhla","Minhla",7,5,4,1,2,4,1,2,1,3,0,3,2,4,0,0,0,0,1,1,1,0,0,1,1,1,0,0,2,0,1,1,1,1,2,2,3,1,3,0,2,1,2,3,2,4,1,1,1,2,1,0,3,2,2,5,2,2,4,3,5,2,3,4,9,6,2,3,3,3,11,6,3,4,7,9,8,6,10,4,15,5,9,14,5,11,5,12,3,3,41,336
"169","Magway","Thayet","AREA # 080303","Mindon","MMR009014","Mindon","Mindon",1,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,2,0,1,0,1,0,0,2,1,2,0,1,2,1,2,1,1,1,0,1,0,1,3,0,1,0,1,1,1,2,2,0,0,0,3,0,1,2,4,2,2,2,1,1,2,1,3,3,1,7,5,4,2,2,10,6,1,6,3,12,4,7,5,8,11,6,8,6,4,8,7,8,3,2,22,233
"170","Magway","Thayet","AREA # 080304","Kamma","MMR009015","Kamma","Kamma",15,7,4,0,2,0,2,0,1,7,2,3,4,1,0,1,0,2,3,1,1,0,0,0,0,2,1,2,5,2,1,2,2,0,0,1,2,2,3,2,3,2,2,3,3,5,1,2,3,2,6,2,2,5,8,3,2,3,3,8,3,6,2,9,2,9,7,6,11,4,22,5,7,10,10,17,11,9,10,10,15,11,12,11,14,15,13,12,7,4,30,465
"171","Magway","Thayet","AREA # 080305","Aunglan","MMR009016","Aunglan","Aunglan",21,9,5,4,10,3,2,5,2,3,5,6,1,1,1,2,3,1,3,5,2,2,3,5,4,6,4,4,2,2,5,2,5,2,1,8,4,5,2,5,5,1,9,2,2,3,7,5,7,5,7,7,10,10,13,8,9,17,15,9,18,9,13,12,17,19,12,17,9,11,22,9,20,23,9,32,18,18,28,9,30,24,21,24,28,33,23,21,13,10,56,924
"172","Magway","Thayet","AREA # 080306","Sinpaungwe`","MMR009017","Sinbaungwe","Sinpaungwe`",29,8,5,6,6,3,7,5,1,2,4,0,3,1,5,3,3,2,3,3,1,2,3,2,0,0,1,0,2,1,3,1,2,1,0,8,3,1,3,3,3,4,0,5,5,4,2,3,2,7,4,5,1,4,3,5,4,1,3,3,11,5,6,4,9,13,9,11,6,7,17,7,9,7,6,16,8,14,9,12,26,18,11,18,12,17,9,12,6,4,26,549
"173","Magway","Pakokku","AREA # 080401","Pakokku","MMR009018","Pakokku","Pakokku",7,5,8,4,7,10,8,7,4,7,1,0,3,8,3,7,4,1,4,3,2,3,9,2,1,7,1,0,3,5,5,1,3,6,1,4,2,2,6,6,6,6,6,6,6,10,7,8,9,8,13,5,7,7,8,19,14,10,14,12,20,13,14,11,17,12,14,19,19,8,25,15,22,19,15,32,14,22,32,18,28,12,27,30,28,37,20,17,9,8,56,984
