"","AreaCode","SR","District","TsName_Census","TsCode_MIMU","TsName_MIMU","Ts","CatNum","Severity","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","AtAb90"
"677","AREA # 100102","Mon","Mawlamyine","Kyaikemaraw","MMR011002","Kyaikmaraw","Kyaikemaraw","4","Yes - cannot see at all",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","AREA # 100103","Mon","Mawlamyine","Chaungzon","MMR011003","Chaungzon","Chaungzon","1","No - no difficulty",200,969,1068,1082,1120,1094,1052,1005,893,733,516,326,265,271,214,94,61,20,14,12,17,6,10,8,5,6,3,3,2,2,2,5,3,1,2,6,4,5,2,1,6,3,6,5,2,4,3,4,4,4,4,4,3,5,2,1,1,4,NA,3,3,2,NA,1,1,2,1,NA,NA,NA,2,2,NA,1,1,1,NA,NA,1,2,NA,2,NA,NA,NA,NA
"679","AREA # 100103","Mon","Mawlamyine","Chaungzon","MMR011003","Chaungzon","Chaungzon","2","Yes - some difficulty",NA,NA,NA,NA,1,2,1,NA,1,3,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"680","AREA # 100103","Mon","Mawlamyine","Chaungzon","MMR011003","Chaungzon","Chaungzon","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","AREA # 100104","Mon","Mawlamyine","Thanbyuzayat","MMR011004","Thanbyuzayat","Thanbyuzayat","1","No - no difficulty",255,1372,1604,1539,1473,1428,1321,1346,1288,1059,687,476,426,350,271,178,97,53,27,19,10,9,6,12,9,11,4,5,6,5,9,5,7,5,5,6,3,2,4,3,5,3,3,3,3,6,1,1,4,1,8,2,2,4,NA,1,1,1,2,2,3,2,1,NA,NA,1,2,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,NA
"682","AREA # 100104","Mon","Mawlamyine","Thanbyuzayat","MMR011004","Thanbyuzayat","Thanbyuzayat","2","Yes - some difficulty",1,1,NA,2,1,5,2,4,4,6,9,5,7,5,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"683","AREA # 100104","Mon","Mawlamyine","Thanbyuzayat","MMR011004","Thanbyuzayat","Thanbyuzayat","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","AREA # 100105","Mon","Mawlamyine","Mudon","MMR011005","Mudon","Mudon","1","No - no difficulty",419,1448,1511,1478,1424,1467,1327,1420,1278,1026,748,500,477,388,278,163,88,50,31,19,19,14,11,11,12,9,12,8,4,7,4,6,7,5,4,5,5,5,3,3,2,2,2,7,6,2,2,3,3,5,3,NA,2,NA,6,4,2,4,1,1,1,2,4,1,1,2,1,2,1,NA,2,1,NA,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,2
"685","AREA # 100105","Mon","Mawlamyine","Mudon","MMR011005","Mudon","Mudon","2","Yes - some difficulty",NA,3,NA,1,NA,NA,1,NA,1,2,3,4,2,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"686","AREA # 100105","Mon","Mawlamyine","Mudon","MMR011005","Mudon","Mudon","4","Yes - cannot see at all",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","AREA # 100106","Mon","Mawlamyine","Ye","MMR011006","Ye","Ye","1","No - no difficulty",301,1139,1347,1295,1321,1352,1273,1365,1246,995,703,473,381,276,214,110,74,36,25,11,12,4,9,10,8,5,1,6,4,1,6,5,1,2,1,4,2,2,4,NA,1,1,3,1,1,3,NA,1,1,1,3,1,NA,NA,NA,NA,2,1,NA,1,1,2,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"688","AREA # 100106","Mon","Mawlamyine","Ye","MMR011006","Ye","Ye","2","Yes - some difficulty",NA,2,NA,2,4,6,5,3,8,7,7,12,2,7,2,4,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"689","AREA # 100106","Mon","Mawlamyine","Ye","MMR011006","Ye","Ye","3","Yes - a lot of difficulty",NA,NA,NA,NA,2,NA,NA,1,1,NA,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","AREA # 100106","Mon","Mawlamyine","Ye","MMR011006","Ye","Ye","4","Yes - cannot see at all",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","AREA # 100151","Mon","Mawlamyine","Lamine","MMR011006","Ye","Lamine","2","Yes - some difficulty",NA,NA,1,3,NA,3,NA,1,5,2,NA,1,2,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","AREA # 100151","Mon","Mawlamyine","Lamine","MMR011006","Ye","Lamine","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","AREA # 100151","Mon","Mawlamyine","Lamine","MMR011006","Ye","Lamine","1","No - no difficulty",214,846,941,925,881,871,759,785,707,623,429,286,186,175,127,70,36,21,12,5,5,6,1,9,2,5,1,2,3,3,2,NA,3,2,2,2,NA,1,NA,NA,1,1,1,1,1,1,NA,2,NA,2,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","AREA # 100152","Mon","Mawlamyine","Khawzar","MMR011006","Ye","Khawzar","2","Yes - some difficulty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","AREA # 100152","Mon","Mawlamyine","Khawzar","MMR011006","Ye","Khawzar","1","No - no difficulty",84,166,179,149,165,206,223,209,218,168,99,54,30,22,15,7,5,2,6,1,NA,2,NA,2,NA,1,1,1,1,NA,1,NA,NA,NA,2,NA,NA,1,NA,NA,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","AREA # 100201","Mon","Thaton","Thaton","MMR011007","Thaton","Thaton","1","No - no difficulty",536,1909,2121,2176,2204,2374,2094,2107,1831,1395,989,731,563,457,306,207,103,60,32,18,19,18,8,10,10,10,7,7,13,5,11,10,8,12,6,5,2,9,5,5,7,4,1,6,NA,4,2,2,6,4,3,7,2,5,3,4,3,NA,1,2,4,3,2,3,1,4,1,NA,1,NA,1,1,NA,NA,NA,2,1,NA,2,NA,1,NA,1,NA,NA,NA
"697","AREA # 100201","Mon","Thaton","Thaton","MMR011007","Thaton","Thaton","2","Yes - some difficulty",1,NA,2,1,4,4,5,4,1,3,5,2,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"698","AREA # 100201","Mon","Thaton","Thaton","MMR011007","Thaton","Thaton","3","Yes - a lot of difficulty",NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","AREA # 100201","Mon","Thaton","Thaton","MMR011007","Thaton","Thaton","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","AREA # 100202","Mon","Thaton","Paung","MMR011008","Paung","Paung","1","No - no difficulty",479,1731,2024,1932,1989,2115,1868,1997,1694,1333,859,592,461,371,283,192,91,44,35,13,21,7,8,17,6,11,5,6,7,14,8,6,6,6,8,6,5,4,6,3,4,3,3,4,3,3,5,4,2,5,6,3,2,3,1,2,3,4,2,4,5,1,1,NA,NA,6,1,NA,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,3
"701","AREA # 100202","Mon","Thaton","Paung","MMR011008","Paung","Paung","2","Yes - some difficulty",NA,1,4,NA,1,NA,3,2,4,3,2,2,2,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1
"702","AREA # 100202","Mon","Thaton","Paung","MMR011008","Paung","Paung","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","AREA # 100203","Mon","Thaton","Kyaikto","MMR011009","Kyaikto","Kyaikto","1","No - no difficulty",491,1526,1601,1628,1726,1646,1556,1557,1235,1008,698,582,454,353,220,149,79,48,33,22,19,12,7,8,12,12,5,6,8,4,9,4,10,6,4,4,3,5,4,3,2,2,2,1,2,5,NA,5,NA,2,1,4,2,1,1,1,NA,2,1,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA
"704","AREA # 100203","Mon","Thaton","Kyaikto","MMR011009","Kyaikto","Kyaikto","2","Yes - some difficulty",NA,3,3,1,4,2,2,4,4,3,4,4,6,2,1,1,NA,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"705","AREA # 100203","Mon","Thaton","Kyaikto","MMR011009","Kyaikto","Kyaikto","3","Yes - a lot of difficulty",NA,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","AREA # 100203","Mon","Thaton","Kyaikto","MMR011009","Kyaikto","Kyaikto","4","Yes - cannot see at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","AREA # 100204","Mon","Thaton","Bilin","MMR011010","Bilin","Bilin","1","No - no difficulty",489,1580,1718,1767,1763,1895,1717,1683,1350,1089,910,643,473,363,226,152,85,46,28,11,21,15,11,5,7,13,7,5,7,3,7,4,3,3,3,7,3,3,3,5,2,1,4,4,1,NA,3,6,2,1,4,2,NA,1,1,2,2,1,NA,1,2,2,1,4,NA,3,NA,1,1,1,3,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA
"708","AREA # 100204","Mon","Thaton","Bilin","MMR011010","Bilin","Bilin","2","Yes - some difficulty",NA,2,NA,3,3,1,2,1,1,2,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","AREA # 100204","Mon","Thaton","Bilin","MMR011010","Bilin","Bilin","4","Yes - cannot see at all",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","AREA # 110101","Rakhine","Sittway","Sittway","MMR012001","Sittwe","Sittway","1","No - no difficulty",309,837,922,1006,983,1011,1054,1101,1209,904,684,559,464,422,337,196,136,93,59,25,31,24,13,16,10,16,13,15,10,7,8,7,8,2,2,8,4,4,7,3,11,7,5,8,2,3,5,7,7,6,4,4,NA,3,4,5,2,1,4,5,2,6,4,3,1,2,1,2,NA,4,2,NA,3,2,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,2
"711","AREA # 110101","Rakhine","Sittway","Sittway","MMR012001","Sittwe","Sittway","2","Yes - some difficulty",NA,NA,NA,NA,1,2,2,1,3,2,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"712","AREA # 110101","Rakhine","Sittway","Sittway","MMR012001","Sittwe","Sittway","3","Yes - a lot of difficulty",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","AREA # 110102","Rakhine","Sittway","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun","1","No - no difficulty",582,1154,1288,1297,1331,1357,1271,1459,1249,817,529,301,241,187,108,59,38,44,29,14,15,8,10,11,8,11,7,8,3,3,8,2,5,3,2,3,3,2,4,3,5,1,1,2,1,1,1,2,3,2,1,1,NA,3,1,3,1,1,NA,1,5,1,1,NA,2,NA,2,NA,2,NA,NA,2,NA,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"714","AREA # 110102","Rakhine","Sittway","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun","2","Yes - some difficulty",NA,2,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","AREA # 110102","Rakhine","Sittway","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","AREA # 110102","Rakhine","Sittway","Ponnagyun","MMR012002","Ponnagyun","Ponnagyun","4","Yes - cannot see at all",1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","AREA # 110103","Rakhine","Sittway","Pauktaw","MMR012007","Pauktaw","Pauktaw","2","Yes - some difficulty",1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","AREA # 110103","Rakhine","Sittway","Pauktaw","MMR012007","Pauktaw","Pauktaw","1","No - no difficulty",608,1141,1463,1562,1481,1651,1448,1580,1176,694,443,268,181,175,92,76,46,33,16,18,24,11,19,9,10,8,3,6,5,4,1,4,5,1,1,4,2,3,4,2,5,3,4,1,3,4,2,2,2,3,4,4,2,2,NA,1,1,1,3,NA,2,4,1,1,NA,4,NA,3,1,NA,1,NA,1,NA,1,1,2,NA,NA,NA,1,NA,1,NA,NA,1
"719","AREA # 110103","Rakhine","Sittway","Pauktaw","MMR012007","Pauktaw","Pauktaw","3","Yes - a lot of difficulty",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"720","AREA # 110104","Rakhine","Sittway","Yethedaung","MMR012008","Rathedaung","Yethedaung","3","Yes - a lot of difficulty",NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"721","AREA # 110104","Rakhine","Sittway","Yethedaung","MMR012008","Rathedaung","Yethedaung","1","No - no difficulty",516,1040,1268,1251,1174,1251,1126,1301,1104,818,570,345,233,207,123,95,49,39,10,19,19,14,10,8,10,9,9,3,5,2,3,2,4,5,1,2,3,5,5,5,8,2,3,3,1,5,2,1,2,1,3,4,2,3,NA,3,1,NA,NA,NA,2,NA,2,NA,1,1,1,NA,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"722","AREA # 110104","Rakhine","Sittway","Yethedaung","MMR012008","Rathedaung","Yethedaung","2","Yes - some difficulty",NA,1,NA,4,NA,1,3,2,3,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
